TelecomFact_ID,Country_Key,Time_Key,NetworkTypeKey,NetworkAccessKey,Telecom_Key,Unit_Key,MeasureValue
5600,23,14,2,1,2,2,98797523.0
4627,23,14,2,4,2,2,137994641.0
5225,23,14,2,5,2,2,122110437.0
5929,23,14,2,8,2,2,47634290.0
6480,23,14,2,9,1,1,11.16
892,23,14,2,12,2,2,260105078.0
2076,24,1,1,2,2,2,3778957.0
1505,24,1,1,3,2,2,767908.0
3113,24,1,1,6,2,2,16560680.0
281,24,1,1,12,2,2,21107545.0
4628,24,1,2,4,2,2,51657458.0
5226,24,1,2,5,2,2,6667340.0
5930,24,1,2,8,2,2,6734052.0
6481,24,1,2,9,1,1,6.01
893,24,1,2,12,2,2,58324798.0
2077,24,2,1,2,2,2,3480803.0
1506,24,2,1,3,2,2,696779.0
3114,24,2,1,6,2,2,17108276.0
282,24,2,1,12,2,2,21285858.0
4629,24,2,2,4,2,2,51958107.0
5227,24,2,2,5,2,2,6181577.0
5931,24,2,2,8,2,2,7845800.0
6482,24,2,2,9,1,1,6.49
894,24,2,2,12,2,2,58139684.0
2078,24,3,1,2,2,2,3327903.0
1507,24,3,1,3,2,2,639790.0
3115,24,3,1,6,2,2,17654450.0
283,24,3,1,12,2,2,21622143.0
4630,24,3,2,4,2,2,52703899.0
5228,24,3,2,5,2,2,5873945.0
5932,24,3,2,8,2,2,8226882.0
6483,24,3,2,9,1,1,7.61
895,24,3,2,12,2,2,58577844.0
2079,24,4,1,2,2,2,3172379.0
1508,24,4,1,3,2,2,594962.0
3116,24,4,1,6,2,2,18138887.0
284,24,4,1,12,2,2,21906228.0
4631,24,4,2,4,2,2,53577282.0
5229,24,4,2,5,2,2,5281298.0
5933,24,4,2,8,2,2,9636095.0
6484,24,4,2,9,1,1,8.61
896,24,4,2,12,2,2,58858580.0
2080,24,5,1,2,2,2,3021834.0
1509,24,5,1,3,2,2,542306.0
3117,24,5,1,6,2,2,18456665.0
285,24,5,1,12,2,2,22020805.0
4632,24,5,2,4,2,2,54390636.0
5230,24,5,2,5,2,2,4020145.0
5934,24,5,2,8,2,2,10395698.0
6485,24,5,2,9,1,1,10.4
897,24,5,2,12,2,2,58410781.0
2081,24,6,1,2,2,2,2895704.0
1510,24,6,1,3,2,2,508464.0
3118,24,6,1,6,2,2,18923014.0
286,24,6,1,12,2,2,22327182.0
4633,24,6,2,4,2,2,55454735.0
5231,24,6,2,5,2,2,4477548.0
5935,24,6,2,8,2,2,11485788.0
6486,24,6,2,9,1,1,11.05
898,24,6,2,12,2,2,59932283.0
2082,24,7,1,2,2,2,2729048.0
1511,24,7,1,3,2,2,477595.0
3119,24,7,1,6,2,2,19463516.0
287,24,7,1,12,2,2,22670159.0
4634,24,7,2,4,2,2,57043487.0
5232,24,7,2,5,2,2,3252115.0
5936,24,7,2,8,2,2,12747696.0
6487,24,7,2,9,1,1,12.35
899,24,7,2,12,2,2,60295602.0
2083,24,8,1,2,2,2,2628593.0
1512,24,8,1,3,2,2,444685.0
3120,24,8,1,6,2,2,19870990.0
288,24,8,1,12,2,2,22944268.0
5601,24,8,2,1,2,2,20915176.0
4635,24,8,2,4,2,2,57481203.0
5233,24,8,2,5,2,2,3239953.0
5937,24,8,2,8,2,2,14467640.0
6488,24,8,2,9,1,1,12.95
900,24,8,2,12,2,2,60721156.0
2084,24,9,1,2,2,2,2529841.0
1513,24,9,1,3,2,2,423337.0
3121,24,9,1,6,2,2,20311042.0
289,24,9,1,12,2,2,23264220.0
4636,24,9,2,4,2,2,58505984.0
5234,24,9,2,5,2,2,3118706.0
5938,24,9,2,8,2,2,16491367.0
6489,24,9,2,9,1,1,14.31
901,24,9,2,12,2,2,61624690.0
2085,24,10,1,2,2,2,2412531.0
1514,24,10,1,3,2,2,402791.0
3122,24,10,1,6,2,2,20722011.0
290,24,10,1,12,2,2,23537333.0
5602,24,10,2,1,2,2,28059343.0
4637,24,10,2,4,2,2,59301263.0
5235,24,10,2,5,2,2,2946960.0
5939,24,10,2,8,2,2,18309976.0
6490,24,10,2,9,1,1,15.1
902,24,10,2,12,2,2,62248223.0
2086,24,11,1,2,2,2,2270090.0
1515,24,11,1,3,2,2,379410.0
3123,24,11,1,6,2,2,21198178.0
291,24,11,1,12,2,2,23847678.0
5603,24,11,2,1,2,2,30702900.0
4638,24,11,2,4,2,2,60068096.0
5236,24,11,2,5,2,2,2869343.0
5940,24,11,2,8,2,2,21002252.0
6491,24,11,2,9,1,1,16.04
903,24,11,2,12,2,2,62937439.0
2087,24,12,1,2,2,2,2160343.0
1516,24,12,1,3,2,2,355364.0
3124,24,12,1,6,2,2,21582457.0
292,24,12,1,12,2,2,24098164.0
5604,24,12,2,1,2,2,32808121.0
4639,24,12,2,4,2,2,60232839.0
5237,24,12,2,5,2,2,2795170.0
5941,24,12,2,8,2,2,24462065.0
6492,24,12,2,9,1,1,16.66
904,24,12,2,12,2,2,63028009.0
2088,24,13,1,2,2,2,2100907.0
1517,24,13,1,3,2,2,335457.0
3125,24,13,1,6,2,2,22025794.0
293,24,13,1,12,2,2,24462158.0
5605,24,13,2,1,2,2,34080281.0
4640,24,13,2,4,2,2,60959848.0
5238,24,13,2,5,2,2,2836970.0
5942,24,13,2,8,2,2,27643558.0
6493,24,13,2,9,1,1,17.15
905,24,13,2,12,2,2,63796818.0
2089,24,14,1,2,2,2,2027593.0
1518,24,14,1,3,2,2,313046.0
3126,24,14,1,6,2,2,22381143.0
294,24,14,1,12,2,2,24721782.0
5606,24,14,2,1,2,2,35634775.0
4641,24,14,2,4,2,2,62107962.0
5239,24,14,2,5,2,2,2744159.0
5943,24,14,2,8,2,2,30262564.0
6494,24,14,2,9,1,1,17.42
906,24,14,2,12,2,2,64852121.0
2090,25,1,1,2,2,2,18185.0
1519,25,1,1,3,2,2,121622.0
3127,25,1,1,6,2,2,346643.0
4090,25,1,1,7,2,2,11830.0
2579,25,1,1,10,2,2,26870.0
295,25,1,1,12,2,2,525150.0
4642,25,1,2,4,2,2,1804560.0
5240,25,1,2,5,2,2,255494.0
5944,25,1,2,8,2,2,338865.0
6495,25,1,2,9,1,1,13.82
907,25,1,2,12,2,2,2060054.0
2091,25,2,1,2,2,2,17625.0
1520,25,2,1,3,2,2,118513.0
3128,25,2,1,6,2,2,355654.0
4091,25,2,1,7,2,2,10037.0
2580,25,2,1,10,2,2,24166.0
296,25,2,1,12,2,2,525995.0
4643,25,2,2,4,2,2,1872284.0
5241,25,2,2,5,2,2,290560.0
5945,25,2,2,8,2,2,348597.0
6496,25,2,2,9,1,1,14.8
908,25,2,2,12,2,2,2162844.0
2092,25,3,1,2,2,2,17085.0
1521,25,3,1,3,2,2,114083.0
3129,25,3,1,6,2,2,353269.0
4092,25,3,1,7,2,2,9426.0
2581,25,3,1,10,2,2,21533.0
297,25,3,1,12,2,2,515396.0
4644,25,3,2,4,2,2,1782145.0
5242,25,3,2,5,2,2,305645.0
5946,25,3,2,8,2,2,357096.0
6497,25,3,2,9,1,1,18.01
909,25,3,2,12,2,2,2087790.0
2093,25,4,1,2,2,2,16844.0
1522,25,4,1,3,2,2,109701.0
3130,25,4,1,6,2,2,352965.0
4093,25,4,1,7,2,2,8512.0
2582,25,4,1,10,2,2,20902.0
298,25,4,1,12,2,2,508924.0
4645,25,4,2,4,2,2,1848162.0
5243,25,4,2,5,2,2,316091.0
5947,25,4,2,8,2,2,368565.0
6498,25,4,2,9,1,1,19.64
910,25,4,2,12,2,2,2164253.0
2094,25,5,1,2,2,2,16458.0
1523,25,5,1,3,2,2,106686.0
3131,25,5,1,6,2,2,341243.0
4094,25,5,1,7,2,2,7811.0
2583,25,5,1,10,2,2,20284.0
299,25,5,1,12,2,2,492482.0
4646,25,5,2,4,2,2,1885713.0
5244,25,5,2,5,2,2,322174.0
5948,25,5,2,8,2,2,375433.0
6499,25,5,2,9,1,1,25.02
911,25,5,2,12,2,2,2207887.0
2095,25,6,1,2,2,2,15958.0
1524,25,6,1,3,2,2,103228.0
3132,25,6,1,6,2,2,344193.0
4095,25,6,1,7,2,2,7641.0
2584,25,6,1,10,2,2,19549.0
300,25,6,1,12,2,2,490569.0
4647,25,6,2,4,2,2,1934077.0
5245,25,6,2,5,2,2,332775.0
5949,25,6,2,8,2,2,397967.0
6500,25,6,2,9,1,1,26.99
912,25,6,2,12,2,2,2266852.0
2096,25,7,1,2,2,2,15100.0
1525,25,7,1,3,2,2,99223.0
3133,25,7,1,6,2,2,347408.0
4096,25,7,1,7,2,2,7470.0
2585,25,7,1,10,2,2,18762.0
301,25,7,1,12,2,2,487963.0
4648,25,7,2,4,2,2,1775206.0
5246,25,7,2,5,2,2,414570.0
5950,25,7,2,8,2,2,436510.0
6501,25,7,2,9,1,1,34.09
913,25,7,2,12,2,2,2189776.0
2097,25,8,1,2,2,2,14296.0
1526,25,8,1,3,2,2,95206.0
3134,25,8,1,6,2,2,355492.0
4097,25,8,1,7,2,2,6851.0
2586,25,8,1,10,2,2,17958.0
302,25,8,1,12,2,2,489803.0
4649,25,8,2,4,2,2,1794105.0
5247,25,8,2,5,2,2,414512.0
5951,25,8,2,8,2,2,456877.0
6502,25,8,2,9,1,1,35.36
914,25,8,2,12,2,2,2208617.0
2098,25,9,1,2,2,2,13614.0
1527,25,9,1,3,2,2,91802.0
3135,25,9,1,6,2,2,359246.0
4098,25,9,1,7,2,2,7146.0
2587,25,9,1,10,2,2,16777.0
3590,25,9,1,11,2,2,79.0
303,25,9,1,12,2,2,488664.0
4650,25,9,2,4,2,2,1874210.0
5248,25,9,2,5,2,2,420445.0
5952,25,9,2,8,2,2,469433.0
6503,25,9,2,9,1,1,39.12
915,25,9,2,12,2,2,2294655.0
2099,25,10,1,2,2,2,12582.0
1528,25,10,1,3,2,2,85367.0
3136,25,10,1,6,2,2,369696.0
4099,25,10,1,7,2,2,7308.0
2588,25,10,1,10,2,2,13373.0
3591,25,10,1,11,2,2,548.0
304,25,10,1,12,2,2,488874.0
5607,25,10,2,1,2,2,329680.0
4651,25,10,2,4,2,2,1822318.0
5249,25,10,2,5,2,2,400045.0
5953,25,10,2,8,2,2,467320.0
6504,25,10,2,9,1,1,41.76
916,25,10,2,12,2,2,2222363.0
2100,25,11,1,2,2,2,11922.0
1529,25,11,1,3,2,2,82357.0
3137,25,11,1,6,2,2,373632.0
4100,25,11,1,7,2,2,7570.0
2589,25,11,1,10,2,2,12704.0
3592,25,11,1,11,2,2,698.0
305,25,11,1,12,2,2,488883.0
5608,25,11,2,1,2,2,547218.0
4652,25,11,2,4,2,2,1861902.0
5250,25,11,2,5,2,2,418083.0
5954,25,11,2,8,2,2,496093.0
6505,25,11,2,9,1,1,46.03
917,25,11,2,12,2,2,2279985.0
2101,25,12,1,2,2,2,10057.0
1530,25,12,1,3,2,2,79577.0
3138,25,12,1,6,2,2,379569.0
4101,25,12,1,7,2,2,7092.0
2590,25,12,1,10,2,2,12388.0
3593,25,12,1,11,2,2,643.0
306,25,12,1,12,2,2,489326.0
5609,25,12,2,1,2,2,640222.0
4653,25,12,2,4,2,2,1849389.0
5251,25,12,2,5,2,2,423757.0
5955,25,12,2,8,2,2,497873.0
6506,25,12,2,9,1,1,47.99
918,25,12,2,12,2,2,2273146.0
2102,25,13,1,2,2,2,9612.0
1531,25,13,1,3,2,2,76125.0
3139,25,13,1,6,2,2,380584.0
4102,25,13,1,7,2,2,6904.0
2591,25,13,1,10,2,2,11764.0
3594,25,13,1,11,2,2,963.0
307,25,13,1,12,2,2,485952.0
5610,25,13,2,1,2,2,808812.0
4654,25,13,2,4,2,2,1898200.0
5252,25,13,2,5,2,2,444532.0
5956,25,13,2,8,2,2,518697.0
6507,25,13,2,9,1,1,53.99
919,25,13,2,12,2,2,2342732.0
2103,25,14,1,2,2,2,8457.0
1532,25,14,1,3,2,2,73441.0
3140,25,14,1,6,2,2,380779.0
4103,25,14,1,7,2,2,6793.0
2592,25,14,1,10,2,2,11103.0
3595,25,14,1,11,2,2,1615.0
308,25,14,1,12,2,2,482188.0
5611,25,14,2,1,2,2,909546.0
4655,25,14,2,4,2,2,1856758.0
5253,25,14,2,5,2,2,423792.0
5957,25,14,2,8,2,2,509641.0
6508,25,14,2,9,1,1,57.2
920,25,14,2,12,2,2,2280550.0
2104,26,1,1,2,2,2,23271.0
1533,26,1,1,3,2,2,138547.0
3141,26,1,1,6,2,2,568897.0
4104,26,1,1,7,2,2,52858.0
2593,26,1,1,10,2,2,5954.0
309,26,1,1,12,2,2,789527.0
4656,26,1,2,4,2,2,2069390.0
5254,26,1,2,5,2,2,477624.0
5958,26,1,2,8,2,2,279560.0
6509,26,1,2,9,1,1,9.31
921,26,1,2,12,2,2,2547014.0
2105,26,2,1,2,2,2,22639.0
1534,26,2,1,3,2,2,132243.0
3142,26,2,1,6,2,2,576728.0
4105,26,2,1,7,2,2,46765.0
2594,26,2,1,10,2,2,5738.0
310,26,2,1,12,2,2,784113.0
4657,26,2,2,4,2,2,2228515.0
5255,26,2,2,5,2,2,532190.0
5959,26,2,2,8,2,2,293581.0
6510,26,2,2,9,1,1,10.23
922,26,2,2,12,2,2,2760705.0
2106,26,3,1,2,2,2,21173.0
1535,26,3,1,3,2,2,127273.0
3143,26,3,1,6,2,2,589885.0
4106,26,3,1,7,2,2,45096.0
2595,26,3,1,10,2,2,3763.0
311,26,3,1,12,2,2,787190.0
4658,26,3,2,4,2,2,2298974.0
5256,26,3,2,5,2,2,584779.0
5960,26,3,2,8,2,2,313378.0
6511,26,3,2,9,1,1,11.94
923,26,3,2,12,2,2,2883753.0
2107,26,4,1,2,2,2,20620.0
1536,26,4,1,3,2,2,124318.0
3144,26,4,1,6,2,2,594159.0
4107,26,4,1,7,2,2,42564.0
2596,26,4,1,10,2,2,4227.0
312,26,4,1,12,2,2,785888.0
4659,26,4,2,4,2,2,2381393.0
5257,26,4,2,5,2,2,630309.0
5961,26,4,2,8,2,2,324312.0
6512,26,4,2,9,1,1,13.62
924,26,4,2,12,2,2,3011702.0
2108,26,5,1,2,2,2,20066.0
1537,26,5,1,3,2,2,122177.0
3145,26,5,1,6,2,2,597442.0
4108,26,5,1,7,2,2,43311.0
2597,26,5,1,10,2,2,3718.0
313,26,5,1,12,2,2,786714.0
4660,26,5,2,4,2,2,2395790.0
5258,26,5,2,5,2,2,658236.0
5962,26,5,2,8,2,2,338985.0
6513,26,5,2,9,1,1,18.9
925,26,5,2,12,2,2,3054026.0
2109,26,6,1,2,2,2,19858.0
1538,26,6,1,3,2,2,120114.0
3146,26,6,1,6,2,2,606535.0
4109,26,6,1,7,2,2,42621.0
2598,26,6,1,10,2,2,3662.0
314,26,6,1,12,2,2,792790.0
4661,26,6,2,4,2,2,2490535.0
5259,26,6,2,5,2,2,700080.0
5963,26,6,2,8,2,2,370352.0
6514,26,6,2,9,1,1,20.22
926,26,6,2,12,2,2,3190615.0
2110,26,7,1,2,2,2,19402.0
1539,26,7,1,3,2,2,117973.0
3147,26,7,1,6,2,2,614247.0
4110,26,7,1,7,2,2,41516.0
2599,26,7,1,10,2,2,3592.0
315,26,7,1,12,2,2,796730.0
4662,26,7,2,4,2,2,2566191.0
5260,26,7,2,5,2,2,720143.0
5964,26,7,2,8,2,2,405201.0
6515,26,7,2,9,1,1,24.25
927,26,7,2,12,2,2,3286334.0
2111,26,8,1,2,2,2,18820.0
1540,26,8,1,3,2,2,116508.0
3148,26,8,1,6,2,2,618498.0
4111,26,8,1,7,2,2,37906.0
2600,26,8,1,10,2,2,3266.0
3596,26,8,1,11,2,2,43.0
316,26,8,1,12,2,2,795041.0
4663,26,8,2,4,2,2,2648418.0
5261,26,8,2,5,2,2,764141.0
5965,26,8,2,8,2,2,488940.0
6516,26,8,2,9,1,1,24.37
928,26,8,2,12,2,2,3412559.0
2112,26,9,1,2,2,2,18060.0
1541,26,9,1,3,2,2,115436.0
3149,26,9,1,6,2,2,627434.0
4112,26,9,1,7,2,2,34750.0
2601,26,9,1,10,2,2,3155.0
3597,26,9,1,11,2,2,172.0
317,26,9,1,12,2,2,799007.0
5612,26,9,2,1,2,2,7049.0
4664,26,9,2,4,2,2,2744298.0
5262,26,9,2,5,2,2,806958.0
5966,26,9,2,8,2,2,517926.0
6517,26,9,2,9,1,1,26.28
929,26,9,2,12,2,2,3551256.0
2113,26,10,1,2,2,2,17390.0
1542,26,10,1,3,2,2,114445.0
3150,26,10,1,6,2,2,633944.0
4113,26,10,1,7,2,2,31878.0
2602,26,10,1,10,2,2,2939.0
3598,26,10,1,11,2,2,539.0
318,26,10,1,12,2,2,801135.0
5613,26,10,2,1,2,2,46656.0
4665,26,10,2,4,2,2,2776958.0
5263,26,10,2,5,2,2,841041.0
5967,26,10,2,8,2,2,743730.0
6518,26,10,2,9,1,1,27.76
930,26,10,2,12,2,2,3617999.0
2114,26,11,1,2,2,2,16812.0
1543,26,11,1,3,2,2,112996.0
3151,26,11,1,6,2,2,633578.0
4114,26,11,1,7,2,2,30987.0
2603,26,11,1,10,2,2,2965.0
3599,26,11,1,11,2,2,770.0
319,26,11,1,12,2,2,798108.0
5614,26,11,2,1,2,2,166029.0
4666,26,11,2,4,2,2,2927872.0
5264,26,11,2,5,2,2,833205.0
5968,26,11,2,8,2,2,1085541.0
6519,26,11,2,9,1,1,30.55
931,26,11,2,12,2,2,3761077.0
2115,26,12,1,2,2,2,16552.0
1544,26,12,1,3,2,2,110967.0
3152,26,12,1,6,2,2,637321.0
4115,26,12,1,7,2,2,29605.0
2604,26,12,1,10,2,2,2980.0
3600,26,12,1,11,2,2,692.0
320,26,12,1,12,2,2,798117.0
5615,26,12,2,1,2,2,329369.0
4667,26,12,2,4,2,2,2787755.0
5265,26,12,2,5,2,2,805532.0
5969,26,12,2,8,2,2,1385559.0
6520,26,12,2,9,1,1,33.32
932,26,12,2,12,2,2,3593287.0
2116,26,13,1,2,2,2,15917.0
1545,26,13,1,3,2,2,108627.0
3153,26,13,1,6,2,2,638946.0
4116,26,13,1,7,2,2,28299.0
2605,26,13,1,10,2,2,2963.0
3601,26,13,1,11,2,2,949.0
321,26,13,1,12,2,2,795701.0
5616,26,13,2,1,2,2,392221.0
4668,26,13,2,4,2,2,2821464.0
5266,26,13,2,5,2,2,756207.0
5970,26,13,2,8,2,2,1606618.0
6521,26,13,2,9,1,1,38.69
933,26,13,2,12,2,2,3577671.0
2117,26,14,1,2,2,2,15457.0
1546,26,14,1,3,2,2,106050.0
3154,26,14,1,6,2,2,642588.0
4117,26,14,1,7,2,2,27676.0
2606,26,14,1,10,2,2,2914.0
3602,26,14,1,11,2,2,1463.0
322,26,14,1,12,2,2,796148.0
5617,26,14,2,1,2,2,514503.0
4669,26,14,2,4,2,2,2806550.0
5267,26,14,2,5,2,2,724490.0
5971,26,14,2,8,2,2,1805649.0
6522,26,14,2,9,1,1,41.16
934,26,14,2,12,2,2,3531040.0
2118,27,1,1,2,2,2,22300.0
1547,27,1,1,3,2,2,127200.0
3155,27,1,1,6,2,2,69300.0
2607,27,1,1,10,2,2,1500.0
323,27,1,1,12,2,2,220300.0
4670,27,1,2,4,2,2,494800.0
5268,27,1,2,5,2,2,43200.0
5972,27,1,2,8,2,2,99200.0
935,27,1,2,12,2,2,538000.0
2119,27,2,1,2,2,2,22300.0
1548,27,2,1,3,2,2,122700.0
3156,27,2,1,6,2,2,78200.0
2608,27,2,1,10,2,2,1000.0
324,27,2,1,12,2,2,224200.0
4671,27,2,2,4,2,2,517200.0
5269,27,2,2,5,2,2,50800.0
5973,27,2,2,8,2,2,102400.0
6523,27,2,2,9,1,1,3.99
936,27,2,2,12,2,2,568000.0
2120,27,3,1,2,2,2,22450.0
1549,27,3,1,3,2,2,107700.0
3157,27,3,1,6,2,2,96000.0
2609,27,3,1,10,2,2,1000.0
325,27,3,1,12,2,2,227150.0
4672,27,3,2,4,2,2,600383.0
5270,27,3,2,5,2,2,26889.0
5974,27,3,2,8,2,2,84100.0
6524,27,3,2,9,1,1,4.88
937,27,3,2,12,2,2,627272.0
2121,27,4,1,2,2,2,22400.0
1550,27,4,1,3,2,2,109500.0
3158,27,4,1,6,2,2,97100.0
2610,27,4,1,10,2,2,1100.0
326,27,4,1,12,2,2,230100.0
4673,27,4,2,4,2,2,668777.0
5271,27,4,2,5,2,2,25096.0
5975,27,4,2,8,2,2,84900.0
6525,27,4,2,9,1,1,5.1
938,27,4,2,12,2,2,693873.0
2122,27,5,1,2,2,2,21400.0
1551,27,5,1,3,2,2,97900.0
3159,27,5,1,6,2,2,109800.0
2611,27,5,1,10,2,2,1200.0
327,27,5,1,12,2,2,230300.0
4674,27,5,2,4,2,2,644672.0
5272,27,5,2,5,2,2,24159.0
5976,27,5,2,8,2,2,64200.0
6526,27,5,2,9,1,1,6.16
939,27,5,2,12,2,2,668831.0
2123,27,6,1,2,2,2,22100.0
1552,27,6,1,3,2,2,93600.0
3160,27,6,1,6,2,2,118100.0
2612,27,6,1,10,2,2,1400.0
328,27,6,1,12,2,2,235200.0
4675,27,6,2,4,2,2,651585.0
5273,27,6,2,5,2,2,27241.0
5977,27,6,2,8,2,2,73700.0
6527,27,6,2,9,1,1,6.78
940,27,6,2,12,2,2,678826.0
2124,27,7,1,2,2,2,24800.0
1553,27,7,1,3,2,2,87200.0
3161,27,7,1,6,2,2,127900.0
2613,27,7,1,10,2,2,1300.0
329,27,7,1,12,2,2,241200.0
4676,27,7,2,4,2,2,672471.0
5274,27,7,2,5,2,2,22493.0
5978,27,7,2,8,2,2,78000.0
6528,27,7,2,9,1,1,8.05
941,27,7,2,12,2,2,694964.0
2125,27,8,1,2,2,2,23100.0
1554,27,8,1,3,2,2,82200.0
3162,27,8,1,6,2,2,133500.0
2614,27,8,1,10,2,2,4300.0
330,27,8,1,12,2,2,243100.0
4677,27,8,2,4,2,2,691798.0
5275,27,8,2,5,2,2,21770.0
5979,27,8,2,8,2,2,79800.0
6529,27,8,2,9,1,1,8.47
942,27,8,2,12,2,2,713568.0
2126,27,9,1,2,2,2,26170.0
1555,27,9,1,3,2,2,79310.0
3163,27,9,1,6,2,2,140890.0
2615,27,9,1,10,2,2,3930.0
331,27,9,1,12,2,2,250300.0
4678,27,9,2,4,2,2,749800.0
5276,27,9,2,5,2,2,18700.0
5980,27,9,2,8,2,2,88650.0
6530,27,9,2,9,1,1,8.23
943,27,9,2,12,2,2,768500.0
2127,27,10,1,2,2,2,24200.0
1556,27,10,1,3,2,2,73900.0
3164,27,10,1,6,2,2,148200.0
2616,27,10,1,10,2,2,4100.0
332,27,10,1,12,2,2,250400.0
4679,27,10,2,4,2,2,728484.0
5277,27,10,2,5,2,2,20516.0
5981,27,10,2,8,2,2,111018.0
6531,27,10,2,9,1,1,10.47
944,27,10,2,12,2,2,749000.0
2128,27,11,1,2,2,2,23700.0
1557,27,11,1,3,2,2,68600.0
3165,27,11,1,6,2,2,155300.0
2617,27,11,1,10,2,2,5200.0
333,27,11,1,12,2,2,252800.0
4680,27,11,2,4,2,2,741600.0
5278,27,11,2,5,2,2,16400.0
5982,27,11,2,8,2,2,115000.0
6532,27,11,2,9,1,1,11.41
945,27,11,2,12,2,2,758000.0
2129,27,12,1,2,2,2,23500.0
1558,27,12,1,3,2,2,62800.0
3166,27,12,1,6,2,2,164000.0
2618,27,12,1,10,2,2,5000.0
334,27,12,1,12,2,2,255300.0
4681,27,12,2,4,2,2,758800.0
5279,27,12,2,5,2,2,16200.0
5983,27,12,2,8,2,2,133000.0
6533,27,12,2,9,1,1,11.21
946,27,12,2,12,2,2,775000.0
2130,27,13,1,2,2,2,23800.0
1559,27,13,1,3,2,2,57300.0
3167,27,13,1,6,2,2,174700.0
2619,27,13,1,10,2,2,4700.0
335,27,13,1,12,2,2,260500.0
4682,27,13,2,4,2,2,889100.0
5280,27,13,2,5,2,2,19400.0
5984,27,13,2,8,2,2,182800.0
6534,27,13,2,9,1,1,13.05
947,27,13,2,12,2,2,908500.0
2131,27,14,1,2,2,2,27400.0
1560,27,14,1,3,2,2,54600.0
3168,27,14,1,6,2,2,182700.0
4118,27,14,1,7,2,2,5900.0
2620,27,14,1,10,2,2,800.0
336,27,14,1,12,2,2,271400.0
4683,27,14,2,4,2,2,898500.0
5281,27,14,2,5,2,2,18100.0
5985,27,14,2,8,2,2,203400.0
6535,27,14,2,9,1,1,13.11
948,27,14,2,12,2,2,916600.0
2132,28,1,1,2,2,2,6724949.0
1561,28,1,1,3,2,2,7178847.0
3169,28,1,1,6,2,2,3472497.0
4119,28,1,1,7,2,2,137250.0
2621,28,1,1,10,2,2,210580.0
3603,28,1,1,11,2,2,7164.0
337,28,1,1,12,2,2,17731287.0
4684,28,1,2,4,2,2,81828429.0
5282,28,1,2,5,2,2,862362.0
5986,28,1,2,8,2,2,2119713.0
6536,28,1,2,9,1,1,1.66
949,28,1,2,12,2,2,82690791.0
2133,28,2,1,2,2,2,6985267.0
1562,28,2,1,3,2,2,7168184.0
3170,28,2,1,6,2,2,3720313.0
4120,28,2,1,7,2,2,100049.0
2622,28,2,1,10,2,2,375696.0
3604,28,2,1,11,2,2,9411.0
338,28,2,1,12,2,2,18358920.0
4685,28,2,2,4,2,2,87396109.0
5283,28,2,2,5,2,2,894721.0
5987,28,2,2,8,2,2,2359827.0
6537,28,2,2,9,1,1,2.11
950,28,2,2,12,2,2,88290830.0
2134,28,3,1,2,2,2,7172301.0
1563,28,3,1,3,2,2,6989373.0
3171,28,3,1,6,2,2,4119242.0
4121,28,3,1,7,2,2,93087.0
2623,28,3,1,10,2,2,401015.0
3605,28,3,1,11,2,2,18808.0
339,28,3,1,12,2,2,18793826.0
4686,28,3,2,4,2,2,91138131.0
5284,28,3,2,5,2,2,1124707.0
5988,28,3,2,8,2,2,2479008.0
6538,28,3,2,9,1,1,3.32
951,28,3,2,12,2,2,92262838.0
2135,28,4,1,2,2,2,7545320.0
1564,28,4,1,3,2,2,6756981.0
3172,28,4,1,6,2,2,4747227.0
4122,28,4,1,7,2,2,62710.0
2624,28,4,1,10,2,2,221365.0
3606,28,4,1,11,2,2,19453.0
340,28,4,1,12,2,2,19353056.0
4687,28,4,2,4,2,2,96325226.0
5285,28,4,2,5,2,2,1131433.0
5989,28,4,2,8,2,2,2574203.0
6539,28,4,2,9,1,1,3.64
952,28,4,2,12,2,2,97456659.0
2136,28,5,1,2,2,2,8054776.0
1565,28,5,1,3,2,2,6546241.0
3173,28,5,1,6,2,2,5520350.0
4123,28,5,1,7,2,2,90992.0
2625,28,5,1,10,2,2,663486.0
3607,28,5,1,11,2,2,20242.0
341,28,5,1,12,2,2,20896087.0
4688,28,5,2,4,2,2,95339680.0
5286,28,5,2,5,2,2,1216891.0
5990,28,5,2,8,2,2,2667597.0
6540,28,5,2,9,1,1,4.47
953,28,5,2,12,2,2,96556571.0
2137,28,6,1,2,2,2,8902034.0
1566,28,6,1,3,2,2,6198667.0
3174,28,6,1,6,2,2,6389876.0
4124,28,6,1,7,2,2,78913.0
2626,28,6,1,10,2,2,918239.0
3608,28,6,1,11,2,2,21710.0
342,28,6,1,12,2,2,22509439.0
4689,28,6,2,4,2,2,99981715.0
5287,28,6,2,5,2,2,1395804.0
5991,28,6,2,8,2,2,2757851.0
6541,28,6,2,9,1,1,4.53
954,28,6,2,12,2,2,101377519.0
2138,28,7,1,2,2,2,8875289.0
1567,28,7,1,3,2,2,5675248.0
3175,28,7,1,6,2,2,7327580.0
4125,28,7,1,7,2,2,68475.0
2627,28,7,1,10,2,2,1454721.0
3609,28,7,1,11,2,2,480883.0
343,28,7,1,12,2,2,23882196.0
4690,28,7,2,4,2,2,102088948.0
5288,28,7,2,5,2,2,1136518.0
5992,28,7,2,8,2,2,2950157.0
6542,28,7,2,9,1,1,5.07
955,28,7,2,12,2,2,103225466.0
2139,28,8,1,2,2,2,9237229.0
