Patent_ID,Country_Key,Time_Key,PatentAuthorityKey,PatentMeasureKey,AgentRoleKey,PatentCount
3004,28,3,2,2,2,39.26430130004883
3000,28,3,3,1,1,41.38890075683594
2999,28,3,3,1,2,52.21900177001953
3008,28,4,1,1,1,5.199999809265137
3007,28,4,1,1,2,9.900799751281738
3010,28,4,1,2,1,0.0
3009,28,4,1,2,2,9.5
3014,28,4,2,1,1,8.0
3013,28,4,2,1,2,31.08830070495605
3016,28,4,2,2,1,13.41670036315918
3015,28,4,2,2,2,48.19290161132813
3012,28,4,3,1,1,49.09999847412109
3011,28,4,3,1,2,54.91749954223633
3018,29,1,1,1,1,0.0
3017,29,1,1,1,2,0.0
3021,29,1,1,2,1,0.0
3022,29,1,1,2,1,0.0
3019,29,1,1,2,2,0.0
3020,29,1,1,2,2,1.1110999584198
3026,29,1,2,1,1,1.25
3025,29,1,2,1,2,1.25
3029,29,1,2,2,1,1.0
3030,29,1,2,2,1,0.0
3027,29,1,2,2,2,1.0
3028,29,1,2,2,2,0.0
3024,29,1,3,1,1,1.0
3023,29,1,3,1,2,1.0
3032,29,2,1,1,1,0.0
3031,29,2,1,1,2,0.0
3035,29,2,1,2,1,0.0
3036,29,2,1,2,1,0.0
3033,29,2,1,2,2,0.0
3034,29,2,1,2,2,0.0
3040,29,2,2,1,1,0.0
3039,29,2,2,1,2,0.0
3043,29,2,2,2,1,0.0
3044,29,2,2,2,1,1.0
3041,29,2,2,2,2,0.0
3042,29,2,2,2,2,1.142899990081787
3038,29,2,3,1,1,2.0
3037,29,2,3,1,2,1.799999952316284
3046,29,3,1,1,1,0.0
3045,29,3,1,1,2,0.0
3049,29,3,1,2,1,0.0
3050,29,3,1,2,1,0.0
3047,29,3,1,2,2,0.0
3048,29,3,1,2,2,0.0
3054,29,3,2,1,1,1.0
3053,29,3,2,1,2,1.25
3057,29,3,2,2,1,1.0
3058,29,3,2,2,1,0.5
3055,29,3,2,2,2,1.0
3056,29,3,2,2,2,0.5
3052,29,3,3,1,1,0.0
3051,29,3,3,1,2,0.0
3060,29,4,1,1,1,0.0
3059,29,4,1,1,2,0.25
3062,29,4,1,2,1,0.0
3061,29,4,1,2,2,0.0
3066,29,4,2,1,1,0.0
3065,29,4,2,1,2,0.0
3068,29,4,2,2,1,1.0
3067,29,4,2,2,2,1.0
3064,29,4,3,1,1,0.0
3063,29,4,3,1,2,0.25
470,30,1,1,1,1,35.5
469,30,1,1,1,2,38.59389877319336
473,30,1,1,2,1,13.0
474,30,1,1,2,1,21.0
471,30,1,1,2,2,15.75
472,30,1,1,2,2,32.6786003112793
478,30,1,2,1,1,30.5
477,30,1,2,1,2,41.85559844970703
481,30,1,2,2,1,21.0
482,30,1,2,2,1,20.48329925537109
479,30,1,2,2,2,29.2721996307373
480,30,1,2,2,2,33.19250106811523
476,30,1,3,1,1,45.5
475,30,1,3,1,2,47.01060104370117
484,30,2,1,1,1,39.5
483,30,2,1,1,2,42.27379989624023
487,30,2,1,2,1,4.0
488,30,2,1,2,1,16.0
485,30,2,1,2,2,6.0
486,30,2,1,2,2,30.42060089111328
492,30,2,2,1,1,54.0
491,30,2,2,1,2,64.72229766845703
495,30,2,2,2,1,27.83329963684082
496,30,2,2,2,1,29.5
493,30,2,2,2,2,36.86520004272461
494,30,2,2,2,2,45.47620010375977
490,30,2,3,1,1,35.5
489,30,2,3,1,2,40.94049835205078
498,30,3,1,1,1,58.83330154418945
497,30,3,1,1,2,65.7667007446289
501,30,3,1,2,1,3.0
502,30,3,1,2,1,20.5
499,30,3,1,2,2,6.0
500,30,3,1,2,2,24.15950012207031
506,30,3,2,1,1,58.0713996887207
505,30,3,2,1,2,65.33560180664062
509,30,3,2,2,1,18.5713996887207
510,30,3,2,2,1,23.66670036315918
507,30,3,2,2,2,28.01059913635254
508,30,3,2,2,2,27.41900062561035
504,30,3,3,1,1,50.83330154418945
503,30,3,3,1,2,51.22499847412109
512,30,4,1,1,1,44.5
511,30,4,1,1,2,46.10710144042969
514,30,4,1,2,1,12.0
513,30,4,1,2,2,18.35000038146973
518,30,4,2,1,1,34.0
517,30,4,2,1,2,48.71709823608398
520,30,4,2,2,1,27.16670036315918
519,30,4,2,2,2,41.09690093994141
516,30,4,3,1,1,47.33330154418945
515,30,4,3,1,2,48.72380065917969
1978,31,1,1,1,1,56812.32421875
1977,31,1,1,1,2,57867.2734375
1981,31,1,1,2,1,27380.451171875
1982,31,1,1,2,1,48574.6328125
1979,31,1,1,2,2,28046.935546875
1980,31,1,1,2,2,48508.8125
1986,31,1,2,1,1,49636.13671875
1985,31,1,2,1,2,52077.14453125
1989,31,1,2,2,1,34803.99609375
1990,31,1,2,2,1,36608.80078125
1987,31,1,2,2,2,37153.8515625
1988,31,1,2,2,2,39104.71875
1984,31,1,3,1,1,48219.328125
1983,31,1,3,1,2,47490.92578125
1992,31,2,1,1,1,55840.9140625
1991,31,2,1,1,2,56620.6484375
1995,31,2,1,2,1,19018.681640625
1996,31,2,1,2,1,50547.48828125
1993,31,2,1,2,2,19403.658203125
1994,31,2,1,2,2,50698.9765625
2000,31,2,2,1,1,50472.21875
1999,31,2,2,1,2,53037.3046875
2003,31,2,2,2,1,25969.41015625
2004,31,2,2,2,1,41566.703125
2001,31,2,2,2,2,28514.962890625
2002,31,2,2,2,2,44255.84375
1998,31,2,3,1,1,47779.41796875
1997,31,2,3,1,2,47281.234375
2006,31,3,1,1,1,56232.2578125
2005,31,3,1,1,2,57236.859375
2009,31,3,1,2,1,10153.423828125
2010,31,3,1,2,1,48608.42578125
2007,31,3,1,2,2,10426.2490234375
2008,31,3,1,2,2,49144.3203125
2014,31,3,2,1,1,47994.72265625
2013,31,3,2,1,2,50648.04296875
2017,31,3,2,2,1,15642.7607421875
2018,31,3,2,2,1,40409.90625
2015,31,3,2,2,2,17705.873046875
2016,31,3,2,2,2,43350.44140625
2012,31,3,3,1,1,47174.84375
2011,31,3,3,1,2,46953.17578125
2020,31,4,1,1,1,46388.625
2019,31,4,1,1,2,47324.87109375
2022,31,4,1,2,1,39618.78515625
2021,31,4,1,2,2,40183.453125
2026,31,4,2,1,1,32159.7109375
2025,31,4,2,1,2,35198.13671875
2028,31,4,2,2,1,37133.85546875
2027,31,4,2,2,2,39755.9765625
2024,31,4,3,1,1,46633.55859375
2023,31,4,3,1,2,46337.63671875
522,32,1,1,1,1,1781.833251953125
521,32,1,1,1,2,1462.681640625
525,32,1,1,2,1,585.0
526,32,1,1,2,1,1542.962158203125
523,32,1,1,2,2,549.6055297851562
524,32,1,1,2,2,1457.801391601563
530,32,1,2,1,1,1813.333251953125
529,32,1,2,1,2,1659.795776367188
533,32,1,2,2,1,1182.083251953125
534,32,1,2,2,1,1347.875610351563
531,32,1,2,2,2,1187.949096679688
532,32,1,2,2,2,1447.347534179688
528,32,1,3,1,1,1988.333251953125
527,32,1,3,1,2,1426.270141601563
536,32,2,1,1,1,1805.916748046875
535,32,2,1,1,2,1525.006103515625
539,32,2,1,2,1,357.5
540,32,2,1,2,1,1623.833251953125
537,32,2,1,2,2,359.9114990234375
538,32,2,1,2,2,1457.392700195313
544,32,2,2,1,1,1754.199951171875
543,32,2,2,1,2,1674.920166015625
547,32,2,2,2,1,761.4500122070312
548,32,2,2,2,1,1455.943725585938
545,32,2,2,2,2,874.5471801757812
546,32,2,2,2,2,1520.801635742188
542,32,2,3,1,1,1835.416748046875
541,32,2,3,1,2,1368.096557617188
550,32,3,1,1,1,1870.75
549,32,3,1,1,2,1501.782104492188
553,32,3,1,2,1,175.25
554,32,3,1,2,1,1561.333251953125
551,32,3,1,2,2,159.7077026367188
552,32,3,1,2,2,1375.454833984375
558,32,3,2,1,1,1706.083251953125
557,32,3,2,1,2,1633.539916992188
561,32,3,2,2,1,579.8333129882812
562,32,3,2,2,1,1426.123779296875
559,32,3,2,2,2,620.4771118164062
560,32,3,2,2,2,1474.128540039063
556,32,3,3,1,1,1862.119018554688
555,32,3,3,1,2,1342.305908203125
564,32,4,1,1,1,1419.75
563,32,4,1,1,2,1092.12939453125
566,32,4,1,2,1,1217.0
565,32,4,1,2,2,1081.4892578125
570,32,4,2,1,1,1242.63330078125
569,32,4,2,1,2,1097.965454101563
572,32,4,2,2,1,1277.25
571,32,4,2,2,2,1260.049682617188
568,32,4,3,1,1,2136.0
567,32,4,3,1,2,1486.731689453125
5306,33,1,1,1,1,0.0
5305,33,1,1,1,2,0.0
5309,33,1,1,2,1,0.0
5310,33,1,1,2,1,1.5
5307,33,1,1,2,2,0.0
5308,33,1,1,2,2,2.200000047683716
5314,33,1,2,1,1,0.0
5313,33,1,2,1,2,0.0
5317,33,1,2,2,1,0.0
5318,33,1,2,2,1,0.0
5315,33,1,2,2,2,0.0
5316,33,1,2,2,2,0.0
5312,33,1,3,1,1,0.0
5311,33,1,3,1,2,0.0
5320,33,2,1,1,1,0.0
5319,33,2,1,1,2,0.0
5323,33,2,1,2,1,0.0
5324,33,2,1,2,1,0.0
5321,33,2,1,2,2,0.0
5322,33,2,1,2,2,0.0
5328,33,2,2,1,1,0.0
5327,33,2,2,1,2,0.0
5331,33,2,2,2,1,0.0
5332,33,2,2,2,1,0.0
5329,33,2,2,2,2,0.0
5330,33,2,2,2,2,1.0
5326,33,2,3,1,1,0.0
5325,33,2,3,1,2,0.0
5334,33,3,1,1,1,0.0
5333,33,3,1,1,2,0.0
5337,33,3,1,2,1,0.0
5338,33,3,1,2,1,0.0
5335,33,3,1,2,2,0.0
5336,33,3,1,2,2,0.0
5342,33,3,2,1,1,0.0
5341,33,3,2,1,2,0.0
5345,33,3,2,2,1,0.0
5346,33,3,2,2,1,0.0
5343,33,3,2,2,2,0.0
5344,33,3,2,2,2,0.0
5340,33,3,3,1,1,0.0
5339,33,3,3,1,2,0.0
5348,33,4,1,1,1,0.0
5347,33,4,1,1,2,0.0
5350,33,4,1,2,1,1.0
5349,33,4,1,2,2,1.0
5354,33,4,2,1,1,0.0
5353,33,4,2,1,2,0.0
5356,33,4,2,2,1,0.0
5355,33,4,2,2,2,0.0
5352,33,4,3,1,1,0.0
5351,33,4,3,1,2,0.0
574,34,1,1,1,1,9206.5283203125
573,34,1,1,1,2,9561.6943359375
577,34,1,1,2,1,4665.68115234375
578,34,1,1,2,1,8601.8623046875
575,34,1,1,2,2,4817.46435546875
576,34,1,1,2,2,8615.1884765625
582,34,1,2,1,1,7474.01318359375
581,34,1,2,1,2,8316.958984375
585,34,1,2,2,1,5055.5322265625
586,34,1,2,2,1,5897.1611328125
583,34,1,2,2,2,5842.5478515625
584,34,1,2,2,2,6511.76611328125
580,34,1,3,1,1,7871.99267578125
579,34,1,3,1,2,7923.87451171875
588,34,2,1,1,1,9050.458984375
587,34,2,1,1,2,9341.900390625
591,34,2,1,2,1,3483.521484375
592,34,2,1,2,1,8777.30078125
589,34,2,1,2,2,3589.16162109375
590,34,2,1,2,2,8904.7275390625
596,34,2,2,1,1,7405.91650390625
595,34,2,2,1,2,8419.8642578125
599,34,2,2,2,1,3597.833251953125
600,34,2,2,2,1,6469.65771484375
597,34,2,2,2,2,4431.8330078125
598,34,2,2,2,2,7270.01953125
594,34,2,3,1,1,7837.546875
593,34,2,3,1,2,7900.16650390625
602,34,3,1,1,1,9305.5498046875
601,34,3,1,1,2,9480.40625
605,34,3,1,2,1,1966.559448242188
606,34,3,1,2,1,8391.3916015625
603,34,3,1,2,2,2018.248046875
604,34,3,1,2,2,8556.1513671875
610,34,3,2,1,1,7381.45068359375
609,34,3,2,1,2,8276.1015625
613,34,3,2,2,1,1975.449951171875
614,34,3,2,2,1,6274.982421875
611,34,3,2,2,2,2587.36962890625
612,34,3,2,2,2,7111.52001953125
608,34,3,3,1,1,7799.19873046875
607,34,3,3,1,2,7863.06787109375
616,34,4,1,1,1,7270.890625
615,34,4,1,1,2,7387.67529296875
618,34,4,1,2,1,6782.99267578125
617,34,4,1,2,2,6993.33837890625
622,34,4,2,1,1,4331.591796875
621,34,4,2,1,2,5142.47119140625
624,34,4,2,2,1,5525.32666015625
623,34,4,2,2,2,6404.04052734375
620,34,4,3,1,1,7338.10693359375
619,34,4,3,1,2,7420.1650390625
3070,35,1,1,1,1,1.0
3069,35,1,1,1,2,2.933300018310547
3073,35,1,1,2,1,0.0
3074,35,1,1,2,1,0.0
3071,35,1,1,2,2,0.333299994468689
3072,35,1,1,2,2,0.2000000029802322
3078,35,1,2,1,1,0.333299994468689
3077,35,1,2,1,2,2.983799934387207
3081,35,1,2,2,1,0.333299994468689
3082,35,1,2,2,1,1.366700053215027
3079,35,1,2,2,2,2.983799934387207
3080,35,1,2,2,2,1.866700053215027
3076,35,1,3,1,1,5.0
3075,35,1,3,1,2,6.933300018310547
3084,35,2,1,1,1,1.0
3083,35,2,1,1,2,2.0
3087,35,2,1,2,1,1.0
3088,35,2,1,2,1,0.5
3085,35,2,1,2,2,1.0
3086,35,2,1,2,2,0.800000011920929
3092,35,2,2,1,1,2.333300113677979
3091,35,2,2,1,2,4.552599906921387
3095,35,2,2,2,1,1.5
3096,35,2,2,2,1,2.75
3093,35,2,2,2,2,2.333300113677979
3094,35,2,2,2,2,2.916699886322021
3090,35,2,3,1,1,4.0
3089,35,2,3,1,2,5.333300113677979
3098,35,3,1,1,1,3.0
3097,35,3,1,1,2,2.5
3101,35,3,1,2,1,0.0
3102,35,3,1,2,1,0.0
3099,35,3,1,2,2,0.0
3100,35,3,1,2,2,0.0
3106,35,3,2,1,1,4.333300113677979
3105,35,3,2,1,2,6.276199817657471
3109,35,3,2,2,1,1.833299994468689
3110,35,3,2,2,1,1.833299994468689
3107,35,3,2,2,2,3.742899894714355
3108,35,3,2,2,2,4.142899990081787
3104,35,3,3,1,1,5.0
3103,35,3,3,1,2,4.75
3112,35,4,1,1,1,4.0
3111,35,4,1,1,2,4.166699886322021
3114,35,4,1,2,1,1.0
3113,35,4,1,2,2,1.833299994468689
3118,35,4,2,1,1,7.0
3117,35,4,2,1,2,6.26669979095459
3120,35,4,2,2,1,1.5
3119,35,4,2,2,2,3.667099952697754
3116,35,4,3,1,1,15.0
3115,35,4,3,1,2,14.35000038146973
626,36,1,1,1,1,23389.1171875
625,36,1,1,1,2,24086.30859375
629,36,1,1,2,1,11956.939453125
630,36,1,1,2,1,20716.212890625
627,36,1,1,2,2,12308.923828125
628,36,1,1,2,2,21161.1015625
634,36,1,2,1,1,20121.962890625
633,36,1,2,1,2,21713.40234375
637,36,1,2,2,1,14393.3154296875
638,36,1,2,2,1,14814.1396484375
635,36,1,2,2,2,15663.8564453125
636,36,1,2,2,2,16033.48046875
632,36,1,3,1,1,19263.783203125
631,36,1,3,1,2,19516.453125
640,36,2,1,1,1,22396.1875
639,36,2,1,1,2,23178.462890625
643,36,2,1,2,1,8107.859375
644,36,2,1,2,1,21193.208984375
641,36,2,1,2,2,8346.2099609375
642,36,2,1,2,2,21667.92578125
648,36,2,2,1,1,20330.865234375
647,36,2,2,1,2,21748.4296875
651,36,2,2,2,1,10983.4541015625
652,36,2,2,2,1,16890.751953125
649,36,2,2,2,2,12093.3544921875
650,36,2,2,2,2,18337.80078125
646,36,2,3,1,1,18890.177734375
645,36,2,3,1,2,19036.552734375
654,36,3,1,1,1,22122.525390625
653,36,3,1,1,2,23334.587890625
657,36,3,1,2,1,4301.6259765625
658,36,3,1,2,1,20027.3828125
655,36,3,1,2,2,4474.36181640625
656,36,3,1,2,2,20644.8125
662,36,3,2,1,1,18739.291015625
661,36,3,2,1,2,20468.16796875
665,36,3,2,2,1,6486.43701171875
666,36,3,2,2,1,16290.4228515625
663,36,3,2,2,2,7354.99609375
664,36,3,2,2,2,17816.04296875
660,36,3,3,1,1,17987.197265625
659,36,3,3,1,2,18719.5625
668,36,4,1,1,1,18560.544921875
667,36,4,1,1,2,19551.201171875
670,36,4,1,2,1,16468.125
669,36,4,1,2,2,17054.251953125
674,36,4,2,1,1,12912.8017578125
673,36,4,2,1,2,14333.0048828125
676,36,4,2,2,1,14745.4951171875
675,36,4,2,2,2,16233.345703125
672,36,4,3,1,1,16916.677734375
671,36,4,3,1,2,17725.712890625
678,37,1,1,1,1,100.0278015136719
677,37,1,1,1,2,136.0841064453125
681,37,1,1,2,1,48.91669845581055
682,37,1,1,2,1,48.24549865722656
679,37,1,1,2,2,55.15829849243164
680,37,1,1,2,2,69.40619659423828
686,37,1,2,1,1,112.2316970825195
685,37,1,2,1,2,176.3260955810547
689,37,1,2,2,1,61.11669921875
690,37,1,2,2,1,57.36669921875
687,37,1,2,2,2,110.9768981933594
688,37,1,2,2,2,90.7166976928711
684,37,1,3,1,1,98.3373031616211
683,37,1,3,1,2,133.10400390625
692,37,2,1,1,1,121.5
691,37,2,1,1,2,147.3385009765625
695,37,2,1,2,1,37.66669845581055
696,37,2,1,2,1,56.0
693,37,2,1,2,2,40.59170150756836
694,37,2,1,2,2,77.44210052490234
700,37,2,2,1,1,107.7833023071289
699,37,2,2,1,2,194.2052001953125
703,37,2,2,2,1,40.75
704,37,2,2,2,1,73.18939971923828
701,37,2,2,2,2,93.6178970336914
702,37,2,2,2,2,130.8285980224609
698,37,2,3,1,1,113.8332977294922
697,37,2,3,1,2,154.9302062988281
706,37,3,1,1,1,119.75
705,37,3,1,1,2,152.0036926269531
709,37,3,1,2,1,10.75
710,37,3,1,2,1,90.5
707,37,3,1,2,2,11.33329963684082
708,37,3,1,2,2,112.428596496582
714,37,3,2,1,1,98.55950164794922
713,37,3,2,1,2,165.8654937744141
717,37,3,2,2,1,31.41670036315918
718,37,3,2,2,1,67.20829772949219
715,37,3,2,2,2,77.72019958496094
716,37,3,2,2,2,123.4011993408203
712,37,3,3,1,1,92.29170227050781
711,37,3,3,1,2,124.6220016479492
720,37,4,1,1,1,126.25
719,37,4,1,1,2,161.6940002441406
722,37,4,1,2,1,68.5
721,37,4,1,2,2,88.44920349121094
726,37,4,2,1,1,85.25
725,37,4,2,1,2,150.2149963378906
728,37,4,2,2,1,68.69999694824219
727,37,4,2,2,2,124.2841033935547
724,37,4,3,1,1,83.75
723,37,4,3,1,2,117.7082977294922
3122,38,1,1,1,1,0.0
3121,38,1,1,1,2,0.5
3125,38,1,1,2,1,0.0
3126,38,1,1,2,1,0.0
3123,38,1,1,2,2,0.5
3124,38,1,1,2,2,0.0
3130,38,1,2,1,1,2.5
3129,38,1,2,1,2,6.25
3133,38,1,2,2,1,2.0
3134,38,1,2,2,1,0.25
3131,38,1,2,2,2,5.0
3132,38,1,2,2,2,2.416699886322021
3128,38,1,3,1,1,1.5
3127,38,1,3,1,2,2.0
3136,38,2,1,1,1,0.0
3135,38,2,1,1,2,0.0
3139,38,2,1,2,1,0.0
3140,38,2,1,2,1,0.0
3137,38,2,1,2,2,0.0
3138,38,2,1,2,2,0.0
3144,38,2,2,1,1,0.0
3143,38,2,2,1,2,4.083300113677979
3147,38,2,2,2,1,1.0
3148,38,2,2,2,1,2.0
3145,38,2,2,2,2,4.25
3146,38,2,2,2,2,3.166699886322021
3142,38,2,3,1,1,0.0
3141,38,2,3,1,2,0.333299994468689
3150,38,3,1,1,1,1.0
3149,38,3,1,1,2,1.0
3153,38,3,1,2,1,0.0
3154,38,3,1,2,1,0.0
3151,38,3,1,2,2,0.0
3152,38,3,1,2,2,0.0
3158,38,3,2,1,1,2.666699886322021
3157,38,3,2,1,2,6.0
3161,38,3,2,2,1,2.0
3162,38,3,2,2,1,3.25
3159,38,3,2,2,2,4.333300113677979
3160,38,3,2,2,2,5.309500217437744
3156,38,3,3,1,1,2.0
3155,38,3,3,1,2,3.857100009918213
3164,38,4,1,1,1,0.0
3163,38,4,1,1,2,0.333299994468689
3166,38,4,1,2,1,0.0
3165,38,4,1,2,2,0.5
3170,38,4,2,1,1,2.0
3169,38,4,2,1,2,5.75
3172,38,4,2,2,1,3.0
3171,38,4,2,2,2,6.416699886322021
3168,38,4,3,1,1,2.0
3167,38,4,3,1,2,2.0
3174,39,1,1,1,1,449.3333129882813
3173,39,1,1,1,2,328.4754028320313
3177,39,1,1,2,1,140.75
3178,39,1,1,2,1,199.5
3175,39,1,1,2,2,97.88690185546875
3176,39,1,1,2,2,162.0467987060547
3182,39,1,2,1,1,820.3428955078125
3181,39,1,2,1,2,555.4896850585938
3185,39,1,2,2,1,621.8428955078125
3186,39,1,2,2,1,565.8302001953125
3183,39,1,2,2,2,417.8872985839844
3184,39,1,2,2,2,441.17138671875
3180,39,1,3,1,1,919.2000122070312
3179,39,1,3,1,2,831.3786010742188
3188,39,2,1,1,1,441.7929077148438
3187,39,2,1,1,2,278.5367126464844
3191,39,2,1,2,1,85.64289855957031
3192,39,2,1,2,1,254.8332977294922
3189,39,2,1,2,2,49.28810119628906
3190,39,2,1,2,2,217.5305938720703
3196,39,2,2,1,1,788.5333251953125
3195,39,2,2,1,2,539.74169921875
3199,39,2,2,2,1,538.61669921875
3200,39,2,2,2,1,625.4357299804688
3197,39,2,2,2,2,390.2882080078125
3198,39,2,2,2,2,475.3005065917969
3194,39,2,3,1,1,916.5429077148438
3193,39,2,3,1,2,639.832275390625
3202,39,3,1,1,1,379.1690063476563
3201,39,3,1,1,2,258.26708984375
3205,39,3,1,2,1,38.33330154418945
3206,39,3,1,2,1,235.75
3203,39,3,1,2,2,29.58329963684082
3204,39,3,1,2,2,212.6611022949219
3210,39,3,2,1,1,738.0
3209,39,3,2,1,2,514.1229248046875
3213,39,3,2,2,1,453.3333129882813
3214,39,3,2,2,1,584.8594970703125
3211,39,3,2,2,2,316.293701171875
3212,39,3,2,2,2,444.6274108886719
3208,39,3,3,1,1,751.2880859375
3207,39,3,3,1,2,620.1987915039062
3216,39,4,1,1,1,332.1458129882813
3215,39,4,1,1,2,206.9138031005859
3218,39,4,1,2,1,207.0
3217,39,4,1,2,2,163.2433013916016
3222,39,4,2,1,1,653.36669921875
3221,39,4,2,1,2,466.5758056640625
3224,39,4,2,2,1,606.9332885742188
3223,39,4,2,2,2,392.0694885253906
3220,39,4,3,1,1,818.5173950195312
3219,39,4,3,1,2,689.509521484375
730,40,1,1,1,1,107.75
729,40,1,1,1,2,224.0263977050781
733,40,1,1,2,1,41.5
734,40,1,1,2,1,67.16670227050781
731,40,1,1,2,2,95.34239959716797
732,40,1,1,2,2,155.2575073242188
738,40,1,2,1,1,94.91670227050781
737,40,1,2,1,2,196.8323059082031
741,40,1,2,2,1,56.83330154418945
742,40,1,2,2,1,63.99089813232422
739,40,1,2,2,2,129.8500061035156
740,40,1,2,2,2,136.9989929199219
736,40,1,3,1,1,141.0
735,40,1,3,1,2,234.5661926269531
744,40,2,1,1,1,108.5
743,40,2,1,1,2,249.2610931396484
747,40,2,1,2,1,28.5
748,40,2,1,2,1,74.625
745,40,2,1,2,2,70.80829620361328
746,40,2,1,2,2,167.0921020507813
752,40,2,2,1,1,111.9167022705078
751,40,2,2,1,2,270.468994140625
755,40,2,2,2,1,53.0
756,40,2,2,2,1,69.44999694824219
753,40,2,2,2,2,115.7674026489258
754,40,2,2,2,2,175.9470977783203
750,40,2,3,1,1,143.0
749,40,2,3,1,2,307.9753112792969
758,40,3,1,1,1,107.5
757,40,3,1,1,2,222.5420989990234
761,40,3,1,2,1,19.0
762,40,3,1,2,1,78.33329772949219
759,40,3,1,2,2,37.2598991394043
760,40,3,1,2,2,165.0021057128906
766,40,3,2,1,1,94.75
765,40,3,2,1,2,196.2364044189453
769,40,3,2,2,1,22.83329963684082
770,40,3,2,2,1,68.91670227050781
767,40,3,2,2,2,61.52080154418945
768,40,3,2,2,2,169.6365051269531
764,40,3,3,1,1,118.4643020629883
763,40,3,3,1,2,248.5370025634766
772,40,4,1,1,1,62.5
771,40,4,1,1,2,153.6773071289063
774,40,4,1,2,1,52.0
773,40,4,1,2,2,136.7366027832031
778,40,4,2,1,1,44.75
777,40,4,2,1,2,114.1635971069336
780,40,4,2,2,1,58.25
779,40,4,2,2,2,157.5628051757813
776,40,4,3,1,1,102.6667022705078
775,40,4,3,1,2,247.1325988769531
782,41,1,1,1,1,47.0
781,41,1,1,1,2,40.08330154418945
785,41,1,1,2,1,19.0
786,41,1,1,2,1,51.25
783,41,1,1,2,2,13.83329963684082
784,41,1,1,2,2,40.26670074462891
790,41,1,2,1,1,78.5
789,41,1,2,1,2,68.34290313720703
793,41,1,2,2,1,66.5
794,41,1,2,2,1,50.83330154418945
791,41,1,2,2,2,55.79290008544922
792,41,1,2,2,2,43.98329925537109
788,41,1,3,1,1,50.5
787,41,1,3,1,2,45.33330154418945
796,41,2,1,1,1,32.0
795,41,2,1,1,2,31.98209953308105
799,41,2,1,2,1,6.0
800,41,2,1,2,1,29.0
797,41,2,1,2,2,5.333300113677979
798,41,2,1,2,2,20.89170074462891
804,41,2,2,1,1,59.0
803,41,2,2,1,2,54.21250152587891
807,41,2,2,2,1,37.0
808,41,2,2,2,1,57.86669921875
805,41,2,2,2,2,31.01250076293945
806,41,2,2,2,2,45.24169921875
802,41,2,3,1,1,40.0
801,41,2,3,1,2,39.31549835205078
810,41,3,1,1,1,41.5
809,41,3,1,1,2,38.73329925537109
813,41,3,1,2,1,3.0
814,41,3,1,2,1,31.0
811,41,3,1,2,2,2.0
812,41,3,1,2,2,25.55949974060059
818,41,3,2,1,1,79.5
817,41,3,2,1,2,70.0790023803711
821,41,3,2,2,1,30.0
822,41,3,2,2,1,67.5
819,41,3,2,2,2,26.69440078735352
820,41,3,2,2,2,50.49580001831055
816,41,3,3,1,1,46.16669845581055
815,41,3,3,1,2,41.79999923706055
824,41,4,1,1,1,19.83329963684082
823,41,4,1,1,2,18.86669921875
826,41,4,1,2,1,40.0
825,41,4,1,2,2,34.72779846191406
830,41,4,2,1,1,43.5
829,41,4,2,1,2,37.91669845581055
832,41,4,2,2,1,49.5
831,41,4,2,2,2,40.18569946289063
828,41,4,3,1,1,30.5
827,41,4,3,1,2,28.36669921875
3226,42,1,1,1,1,642.61669921875
3225,42,1,1,1,2,1450.987548828125
3229,42,1,1,2,1,168.25
3230,42,1,1,2,1,362.25
3227,42,1,1,2,2,489.9501037597656
3228,42,1,1,2,2,772.50830078125
3234,42,1,2,1,1,1572.881958007813
3233,42,1,2,1,2,6331.04052734375
3237,42,1,2,2,1,1042.298217773438
3238,42,1,2,2,1,1133.331787109375
3235,42,1,2,2,2,5278.4169921875
3236,42,1,2,2,2,4308.794921875
3232,42,1,3,1,1,1926.203002929688
3231,42,1,3,1,2,2860.829345703125
3240,42,2,1,1,1,649.0999755859375
3239,42,2,1,1,2,1635.984375
3243,42,2,1,2,1,92.33329772949219
3244,42,2,1,2,1,392.3810119628906
3241,42,2,1,2,2,347.2374877929688
3242,42,2,1,2,2,845.97119140625
3248,42,2,2,1,1,1567.504272460938
3247,42,2,2,1,2,7132.6484375
3251,42,2,2,2,1,802.3203735351562
3252,42,2,2,2,1,1229.642578125
3249,42,2,2,2,2,5520.888671875
3250,42,2,2,2,2,5468.4619140625
3246,42,2,3,1,1,1715.650024414063
3245,42,2,3,1,2,2801.3701171875
3254,42,3,1,1,1,743.86669921875
3253,42,3,1,1,2,1741.661499023438
3257,42,3,1,2,1,66.5333023071289
3258,42,3,1,2,1,403.6666870117188
3255,42,3,1,2,2,168.1148071289063
3256,42,3,1,2,2,941.7230834960938
3262,42,3,2,1,1,1545.746948242188
3261,42,3,2,1,2,7087.06640625
3265,42,3,2,2,1,627.031005859375
3266,42,3,2,2,1,1192.988403320313
3263,42,3,2,2,2,4508.16259765625
3264,42,3,2,2,2,5905.3818359375
3260,42,3,3,1,1,1848.507080078125
3259,42,3,3,1,2,3030.7919921875
3268,42,4,1,1,1,707.0
3267,42,4,1,1,2,1625.609130859375
3270,42,4,1,2,1,326.25
3269,42,4,1,2,2,811.8209838867188
3274,42,4,2,1,1,1249.080444335938
3273,42,4,2,1,2,7800.1806640625
