TelecomFact_ID,Country_Key,Time_Key,NetworkTypeKey,NetworkAccessKey,Telecom_Key,Unit_Key,MeasureValue
2602,59,18,1,10,2,2,2939.0
3598,59,18,1,11,2,2,539.0
318,59,18,1,12,2,2,801135.0
5613,59,18,2,1,2,2,46656.0
4665,59,18,2,4,2,2,2776958.0
5263,59,18,2,5,2,2,841041.0
5967,59,18,2,8,2,2,743730.0
6518,59,18,2,9,1,1,27.76
930,59,18,2,12,2,2,3617999.0
2114,59,20,1,2,2,2,16812.0
1543,59,20,1,3,2,2,112996.0
3151,59,20,1,6,2,2,633578.0
4114,59,20,1,7,2,2,30987.0
2603,59,20,1,10,2,2,2965.0
3599,59,20,1,11,2,2,770.0
319,59,20,1,12,2,2,798108.0
5614,59,20,2,1,2,2,166029.0
4666,59,20,2,4,2,2,2927872.0
5264,59,20,2,5,2,2,833205.0
5968,59,20,2,8,2,2,1085541.0
6519,59,20,2,9,1,1,30.55
931,59,20,2,12,2,2,3761077.0
2115,59,21,1,2,2,2,16552.0
1544,59,21,1,3,2,2,110967.0
3152,59,21,1,6,2,2,637321.0
4115,59,21,1,7,2,2,29605.0
2604,59,21,1,10,2,2,2980.0
3600,59,21,1,11,2,2,692.0
320,59,21,1,12,2,2,798117.0
5615,59,21,2,1,2,2,329369.0
4667,59,21,2,4,2,2,2787755.0
5265,59,21,2,5,2,2,805532.0
5969,59,21,2,8,2,2,1385559.0
6520,59,21,2,9,1,1,33.32
932,59,21,2,12,2,2,3593287.0
2116,59,23,1,2,2,2,15917.0
1545,59,23,1,3,2,2,108627.0
3153,59,23,1,6,2,2,638946.0
4116,59,23,1,7,2,2,28299.0
2605,59,23,1,10,2,2,2963.0
3601,59,23,1,11,2,2,949.0
321,59,23,1,12,2,2,795701.0
5616,59,23,2,1,2,2,392221.0
4668,59,23,2,4,2,2,2821464.0
5266,59,23,2,5,2,2,756207.0
5970,59,23,2,8,2,2,1606618.0
6521,59,23,2,9,1,1,38.69
933,59,23,2,12,2,2,3577671.0
2117,59,24,1,2,2,2,15457.0
1546,59,24,1,3,2,2,106050.0
3154,59,24,1,6,2,2,642588.0
4117,59,24,1,7,2,2,27676.0
2606,59,24,1,10,2,2,2914.0
3602,59,24,1,11,2,2,1463.0
322,59,24,1,12,2,2,796148.0
5617,59,24,2,1,2,2,514503.0
4669,59,24,2,4,2,2,2806550.0
5267,59,24,2,5,2,2,724490.0
5971,59,24,2,8,2,2,1805649.0
6522,59,24,2,9,1,1,41.16
934,59,24,2,12,2,2,3531040.0
2118,60,5,1,2,2,2,22300.0
1547,60,5,1,3,2,2,127200.0
3155,60,5,1,6,2,2,69300.0
2607,60,5,1,10,2,2,1500.0
323,60,5,1,12,2,2,220300.0
4670,60,5,2,4,2,2,494800.0
5268,60,5,2,5,2,2,43200.0
5972,60,5,2,8,2,2,99200.0
935,60,5,2,12,2,2,538000.0
2119,60,6,1,2,2,2,22300.0
1548,60,6,1,3,2,2,122700.0
3156,60,6,1,6,2,2,78200.0
2608,60,6,1,10,2,2,1000.0
324,60,6,1,12,2,2,224200.0
4671,60,6,2,4,2,2,517200.0
5269,60,6,2,5,2,2,50800.0
5973,60,6,2,8,2,2,102400.0
6523,60,6,2,9,1,1,3.99
936,60,6,2,12,2,2,568000.0
2120,60,8,1,2,2,2,22450.0
1549,60,8,1,3,2,2,107700.0
3157,60,8,1,6,2,2,96000.0
2609,60,8,1,10,2,2,1000.0
325,60,8,1,12,2,2,227150.0
4672,60,8,2,4,2,2,600383.0
5270,60,8,2,5,2,2,26889.0
5974,60,8,2,8,2,2,84100.0
6524,60,8,2,9,1,1,4.88
937,60,8,2,12,2,2,627272.0
2121,60,9,1,2,2,2,22400.0
1550,60,9,1,3,2,2,109500.0
3158,60,9,1,6,2,2,97100.0
2610,60,9,1,10,2,2,1100.0
326,60,9,1,12,2,2,230100.0
4673,60,9,2,4,2,2,668777.0
5271,60,9,2,5,2,2,25096.0
5975,60,9,2,8,2,2,84900.0
6525,60,9,2,9,1,1,5.1
938,60,9,2,12,2,2,693873.0
2122,60,11,1,2,2,2,21400.0
1551,60,11,1,3,2,2,97900.0
3159,60,11,1,6,2,2,109800.0
2611,60,11,1,10,2,2,1200.0
327,60,11,1,12,2,2,230300.0
4674,60,11,2,4,2,2,644672.0
5272,60,11,2,5,2,2,24159.0
5976,60,11,2,8,2,2,64200.0
6526,60,11,2,9,1,1,6.16
939,60,11,2,12,2,2,668831.0
2123,60,12,1,2,2,2,22100.0
1552,60,12,1,3,2,2,93600.0
3160,60,12,1,6,2,2,118100.0
2612,60,12,1,10,2,2,1400.0
328,60,12,1,12,2,2,235200.0
4675,60,12,2,4,2,2,651585.0
5273,60,12,2,5,2,2,27241.0
5977,60,12,2,8,2,2,73700.0
6527,60,12,2,9,1,1,6.78
940,60,12,2,12,2,2,678826.0
2124,60,14,1,2,2,2,24800.0
1553,60,14,1,3,2,2,87200.0
3161,60,14,1,6,2,2,127900.0
2613,60,14,1,10,2,2,1300.0
329,60,14,1,12,2,2,241200.0
4676,60,14,2,4,2,2,672471.0
5274,60,14,2,5,2,2,22493.0
5978,60,14,2,8,2,2,78000.0
6528,60,14,2,9,1,1,8.05
941,60,14,2,12,2,2,694964.0
2125,60,15,1,2,2,2,23100.0
1554,60,15,1,3,2,2,82200.0
3162,60,15,1,6,2,2,133500.0
2614,60,15,1,10,2,2,4300.0
330,60,15,1,12,2,2,243100.0
4677,60,15,2,4,2,2,691798.0
5275,60,15,2,5,2,2,21770.0
5979,60,15,2,8,2,2,79800.0
6529,60,15,2,9,1,1,8.47
942,60,15,2,12,2,2,713568.0
2126,60,17,1,2,2,2,26170.0
1555,60,17,1,3,2,2,79310.0
3163,60,17,1,6,2,2,140890.0
2615,60,17,1,10,2,2,3930.0
331,60,17,1,12,2,2,250300.0
4678,60,17,2,4,2,2,749800.0
5276,60,17,2,5,2,2,18700.0
5980,60,17,2,8,2,2,88650.0
6530,60,17,2,9,1,1,8.23
943,60,17,2,12,2,2,768500.0
2127,60,18,1,2,2,2,24200.0
1556,60,18,1,3,2,2,73900.0
3164,60,18,1,6,2,2,148200.0
2616,60,18,1,10,2,2,4100.0
332,60,18,1,12,2,2,250400.0
4679,60,18,2,4,2,2,728484.0
5277,60,18,2,5,2,2,20516.0
5981,60,18,2,8,2,2,111018.0
6531,60,18,2,9,1,1,10.47
944,60,18,2,12,2,2,749000.0
2128,60,20,1,2,2,2,23700.0
1557,60,20,1,3,2,2,68600.0
3165,60,20,1,6,2,2,155300.0
2617,60,20,1,10,2,2,5200.0
333,60,20,1,12,2,2,252800.0
4680,60,20,2,4,2,2,741600.0
5278,60,20,2,5,2,2,16400.0
5982,60,20,2,8,2,2,115000.0
6532,60,20,2,9,1,1,11.41
945,60,20,2,12,2,2,758000.0
2129,60,21,1,2,2,2,23500.0
1558,60,21,1,3,2,2,62800.0
3166,60,21,1,6,2,2,164000.0
2618,60,21,1,10,2,2,5000.0
334,60,21,1,12,2,2,255300.0
4681,60,21,2,4,2,2,758800.0
5279,60,21,2,5,2,2,16200.0
5983,60,21,2,8,2,2,133000.0
6533,60,21,2,9,1,1,11.21
946,60,21,2,12,2,2,775000.0
2130,60,23,1,2,2,2,23800.0
1559,60,23,1,3,2,2,57300.0
3167,60,23,1,6,2,2,174700.0
2619,60,23,1,10,2,2,4700.0
335,60,23,1,12,2,2,260500.0
4682,60,23,2,4,2,2,889100.0
5280,60,23,2,5,2,2,19400.0
5984,60,23,2,8,2,2,182800.0
6534,60,23,2,9,1,1,13.05
947,60,23,2,12,2,2,908500.0
2131,60,24,1,2,2,2,27400.0
1560,60,24,1,3,2,2,54600.0
3168,60,24,1,6,2,2,182700.0
4118,60,24,1,7,2,2,5900.0
2620,60,24,1,10,2,2,800.0
336,60,24,1,12,2,2,271400.0
4683,60,24,2,4,2,2,898500.0
5281,60,24,2,5,2,2,18100.0
5985,60,24,2,8,2,2,203400.0
6535,60,24,2,9,1,1,13.11
948,60,24,2,12,2,2,916600.0
2132,63,5,1,2,2,2,6724949.0
1561,63,5,1,3,2,2,7178847.0
3169,63,5,1,6,2,2,3472497.0
4119,63,5,1,7,2,2,137250.0
2621,63,5,1,10,2,2,210580.0
3603,63,5,1,11,2,2,7164.0
337,63,5,1,12,2,2,17731287.0
4684,63,5,2,4,2,2,81828429.0
5282,63,5,2,5,2,2,862362.0
5986,63,5,2,8,2,2,2119713.0
6536,63,5,2,9,1,1,1.66
949,63,5,2,12,2,2,82690791.0
2133,63,6,1,2,2,2,6985267.0
1562,63,6,1,3,2,2,7168184.0
3170,63,6,1,6,2,2,3720313.0
4120,63,6,1,7,2,2,100049.0
2622,63,6,1,10,2,2,375696.0
3604,63,6,1,11,2,2,9411.0
338,63,6,1,12,2,2,18358920.0
4685,63,6,2,4,2,2,87396109.0
5283,63,6,2,5,2,2,894721.0
5987,63,6,2,8,2,2,2359827.0
6537,63,6,2,9,1,1,2.11
950,63,6,2,12,2,2,88290830.0
2134,63,8,1,2,2,2,7172301.0
1563,63,8,1,3,2,2,6989373.0
3171,63,8,1,6,2,2,4119242.0
4121,63,8,1,7,2,2,93087.0
2623,63,8,1,10,2,2,401015.0
3605,63,8,1,11,2,2,18808.0
339,63,8,1,12,2,2,18793826.0
4686,63,8,2,4,2,2,91138131.0
5284,63,8,2,5,2,2,1124707.0
5988,63,8,2,8,2,2,2479008.0
6538,63,8,2,9,1,1,3.32
951,63,8,2,12,2,2,92262838.0
2135,63,9,1,2,2,2,7545320.0
1564,63,9,1,3,2,2,6756981.0
3172,63,9,1,6,2,2,4747227.0
4122,63,9,1,7,2,2,62710.0
2624,63,9,1,10,2,2,221365.0
3606,63,9,1,11,2,2,19453.0
340,63,9,1,12,2,2,19353056.0
4687,63,9,2,4,2,2,96325226.0
5285,63,9,2,5,2,2,1131433.0
5989,63,9,2,8,2,2,2574203.0
6539,63,9,2,9,1,1,3.64
952,63,9,2,12,2,2,97456659.0
2136,63,11,1,2,2,2,8054776.0
1565,63,11,1,3,2,2,6546241.0
3173,63,11,1,6,2,2,5520350.0
4123,63,11,1,7,2,2,90992.0
2625,63,11,1,10,2,2,663486.0
3607,63,11,1,11,2,2,20242.0
341,63,11,1,12,2,2,20896087.0
4688,63,11,2,4,2,2,95339680.0
5286,63,11,2,5,2,2,1216891.0
5990,63,11,2,8,2,2,2667597.0
6540,63,11,2,9,1,1,4.47
953,63,11,2,12,2,2,96556571.0
2137,63,12,1,2,2,2,8902034.0
1566,63,12,1,3,2,2,6198667.0
3174,63,12,1,6,2,2,6389876.0
4124,63,12,1,7,2,2,78913.0
2626,63,12,1,10,2,2,918239.0
3608,63,12,1,11,2,2,21710.0
342,63,12,1,12,2,2,22509439.0
4689,63,12,2,4,2,2,99981715.0
5287,63,12,2,5,2,2,1395804.0
5991,63,12,2,8,2,2,2757851.0
6541,63,12,2,9,1,1,4.53
954,63,12,2,12,2,2,101377519.0
2138,63,14,1,2,2,2,8875289.0
1567,63,14,1,3,2,2,5675248.0
3175,63,14,1,6,2,2,7327580.0
4125,63,14,1,7,2,2,68475.0
2627,63,14,1,10,2,2,1454721.0
3609,63,14,1,11,2,2,480883.0
343,63,14,1,12,2,2,23882196.0
4690,63,14,2,4,2,2,102088948.0
5288,63,14,2,5,2,2,1136518.0
5992,63,14,2,8,2,2,2950157.0
6542,63,14,2,9,1,1,5.07
955,63,14,2,12,2,2,103225466.0
2139,63,15,1,2,2,2,9237229.0
1568,63,15,1,3,2,2,5124700.0
3176,63,15,1,6,2,2,8500630.0
4126,63,15,1,7,2,2,67079.0
2628,63,15,1,10,2,2,1506765.0
3610,63,15,1,11,2,2,417149.0
344,63,15,1,12,2,2,24853552.0
4691,63,15,2,4,2,2,108304310.0
5289,63,15,2,5,2,2,1182502.0
5993,63,15,2,8,2,2,3116701.0
6543,63,15,2,9,1,1,5.11
956,63,15,2,12,2,2,109486812.0
2140,63,17,1,2,2,2,9469938.0
1569,63,17,1,3,2,2,4328688.0
3177,63,17,1,6,2,2,9904712.0
4127,63,17,1,7,2,2,56456.0
2629,63,17,1,10,2,2,1394303.0
3611,63,17,1,11,2,2,303085.0
345,63,17,1,12,2,2,25457182.0
5618,63,17,2,1,2,2,35.0
4692,63,17,2,4,2,2,112361757.0
5290,63,17,2,5,2,2,1425460.0
5994,63,17,2,8,2,2,3076214.0
6544,63,17,2,9,1,1,5.57
957,63,17,2,12,2,2,113787217.0
2141,63,18,1,2,2,2,10104159.0
1570,63,18,1,3,2,2,3492050.0
3178,63,18,1,6,2,2,10978631.0
4128,63,18,1,7,2,2,56556.0
2630,63,18,1,10,2,2,1620023.0
3612,63,18,1,11,2,2,253316.0
346,63,18,1,12,2,2,26504735.0
5619,63,18,2,1,2,2,3025625.0
4693,63,18,2,4,2,2,118252144.0
5291,63,18,2,5,2,2,1647651.0
5995,63,18,2,8,2,2,2732829.0
6545,63,18,2,9,1,1,5.74
958,63,18,2,12,2,2,119899795.0
2142,63,20,1,2,2,2,6012381.0
1571,63,20,1,3,2,2,2799874.0
3179,63,20,1,6,2,2,16544587.0
4129,63,20,1,7,2,2,9710.0
2631,63,20,1,10,2,2,1389027.0
3613,63,20,1,11,2,2,193134.0
347,63,20,1,12,2,2,26948713.0
5620,63,20,2,1,2,2,7856352.0
4694,63,20,2,4,2,2,118761270.0
5292,63,20,2,5,2,2,1555499.0
5996,63,20,2,8,2,2,2798221.0
6546,63,20,2,9,1,1,6.02
959,63,20,2,12,2,2,120316769.0
2143,63,21,1,2,2,2,5658715.0
1572,63,21,1,3,2,2,2268386.0
3180,63,21,1,6,2,2,17390287.0
4130,63,21,1,7,2,2,54384.0
2632,63,21,1,10,2,2,1398250.0
3614,63,21,1,11,2,2,162508.0
348,63,21,1,12,2,2,26932530.0
5621,63,21,2,1,2,2,10763927.0
4695,63,21,2,4,2,2,124614337.0
5293,63,21,2,5,2,2,1590345.0
5997,63,21,2,8,2,2,4099372.0
6547,63,21,2,9,1,1,6.05
960,63,21,2,12,2,2,126204682.0
2144,63,23,1,2,2,2,5693080.0
1573,63,23,1,3,2,2,1957081.0
3181,63,23,1,6,2,2,18817675.0
4131,63,23,1,7,2,2,51189.0
2633,63,23,1,10,2,2,1631718.0
3615,63,23,1,11,2,2,188529.0
349,63,23,1,12,2,2,28339272.0
5622,63,23,2,1,2,2,14876626.0
4696,63,23,2,4,2,2,127205745.0
5294,63,23,2,5,2,2,3002731.0
5998,63,23,2,8,2,2,4053390.0
6548,63,23,2,9,1,1,6.28
961,63,23,2,12,2,2,130208476.0
2145,63,24,1,2,2,2,5619403.0
1574,63,24,1,3,2,2,1680597.0
3182,63,24,1,6,2,2,20127029.0
4132,63,24,1,7,2,2,50954.0
2634,63,24,1,10,2,2,1297689.0
3616,63,24,1,11,2,2,227568.0
350,63,24,1,12,2,2,29003240.0
5623,63,24,2,1,2,2,18234497.0
4697,63,24,2,4,2,2,132567317.0
5295,63,24,2,5,2,2,3241631.0
5999,63,24,2,8,2,2,4805630.0
6549,63,24,2,9,1,1,6.04
962,63,24,2,12,2,2,135808948.0
2146,69,5,1,2,2,2,3455000.0
1575,69,5,1,3,2,2,2692000.0
3183,69,5,1,6,2,2,1224000.0
351,69,5,1,12,2,2,7371000.0
4698,69,5,2,4,2,2,19466000.0
5296,69,5,2,5,2,2,536000.0
6000,69,5,2,8,2,2,4759000.0
963,69,5,2,12,2,2,20002000.0
2147,69,6,1,2,2,2,3471000.0
1576,69,6,1,3,2,2,2654000.0
3184,69,6,1,6,2,2,1281000.0
352,69,6,1,12,2,2,7406000.0
4699,69,6,2,4,2,2,19507000.0
5297,69,6,2,5,2,2,523000.0
6001,69,6,2,8,2,2,5456000.0
6550,69,6,2,9,1,1,2.58
964,69,6,2,12,2,2,20030000.0
2148,69,8,1,2,2,2,3494812.0
1577,69,8,1,3,2,2,2613000.0
3185,69,8,1,6,2,2,1323934.0
353,69,8,1,12,2,2,7431746.0
4700,69,8,2,4,2,2,19786000.0
5298,69,8,2,5,2,2,504000.0
6002,69,8,2,8,2,2,6080000.0
965,69,8,2,12,2,2,20290000.0
2149,69,9,1,2,2,2,3510984.0
1578,69,9,1,3,2,2,2561605.0
3186,69,9,1,6,2,2,1385984.0
354,69,9,1,12,2,2,7458573.0
4701,69,9,2,4,2,2,20169713.0
5299,69,9,2,5,2,2,505021.0
6003,69,9,2,8,2,2,7066784.0
6551,69,9,2,9,1,1,3.19
966,69,9,2,12,2,2,20674734.0
2150,69,11,1,2,2,2,3519727.0
1579,69,11,1,3,2,2,2479101.0
3187,69,11,1,6,2,2,1477431.0
355,69,11,1,12,2,2,7476259.0
4702,69,11,2,4,2,2,20323164.0
5300,69,11,2,5,2,2,821036.0
6004,69,11,2,8,2,2,7107542.0
967,69,11,2,12,2,2,21144200.0
2151,69,12,1,2,2,2,3502000.0
1580,69,12,1,3,2,2,2417000.0
3188,69,12,1,6,2,2,1606000.0
356,69,12,1,12,2,2,7525000.0
4703,69,12,2,4,2,2,21415000.0
5301,69,12,2,5,2,2,855000.0
6005,69,12,2,8,2,2,7904000.0
6552,69,12,2,9,1,1,3.71
968,69,12,2,12,2,2,22270000.0
2152,69,14,1,2,2,2,3492000.0
1581,69,14,1,3,2,2,2299000.0
3189,69,14,1,6,2,2,1782000.0
357,69,14,1,12,2,2,7573000.0
4704,69,14,2,4,2,2,21703331.0
5302,69,14,2,5,2,2,861200.0
6006,69,14,2,8,2,2,8777000.0
969,69,14,2,12,2,2,22564531.0
2153,69,15,1,2,2,2,3467932.0
1582,69,15,1,3,2,2,2228999.0
3190,69,15,1,6,2,2,1892922.0
358,69,15,1,12,2,2,7589853.0
4705,69,15,2,4,2,2,22617552.0
5303,69,15,2,5,2,2,828000.0
6007,69,15,2,8,2,2,9080000.0
6553,69,15,2,9,1,1,4.7
970,69,15,2,12,2,2,23445552.0
2154,69,17,1,2,2,2,3444777.0
1583,69,17,1,3,2,2,2211012.0
3191,69,17,1,6,2,2,2118684.0
359,69,17,1,12,2,2,7774473.0
4706,69,17,2,4,2,2,21758000.0
5304,69,17,2,5,2,2,895000.0
6008,69,17,2,8,2,2,12724000.0
6554,69,17,2,9,1,1,4.66
971,69,17,2,12,2,2,22653000.0
2155,69,18,1,2,2,2,3430000.0
1584,69,18,1,3,2,2,2060000.0
3192,69,18,1,6,2,2,2310000.0
360,69,18,1,12,2,2,7800000.0
4707,69,18,2,4,2,2,22058000.0
5305,69,18,2,5,2,2,919000.0
6009,69,18,2,8,2,2,13852000.0
6555,69,18,2,9,1,1,6.02
972,69,18,2,12,2,2,22977000.0
2156,69,20,1,2,2,2,3382000.0
1585,69,20,1,3,2,2,1954000.0
3193,69,20,1,6,2,2,2482000.0
361,69,20,1,12,2,2,7818000.0
4708,69,20,2,4,2,2,22198000.0
5306,69,20,2,5,2,2,970000.0
6010,69,20,2,8,2,2,15174000.0
6556,69,20,2,9,1,1,6.95
973,69,20,2,12,2,2,23168000.0
2157,69,21,1,2,2,2,3325000.0
1586,69,21,1,3,2,2,1863000.0
3194,69,21,1,6,2,2,2648000.0
362,69,21,1,12,2,2,7836000.0
4709,69,21,2,4,2,2,22670000.0
5307,69,21,2,5,2,2,980000.0
6011,69,21,2,8,2,2,16534000.0
6557,69,21,2,9,1,1,7.46
974,69,21,2,12,2,2,23650000.0
2158,69,23,1,2,2,2,3274000.0
1587,69,23,1,3,2,2,1628000.0
3195,69,23,1,6,2,2,2906000.0
363,69,23,1,12,2,2,7808000.0
4710,69,23,2,4,2,2,22937000.0
5308,69,23,2,5,2,2,1000000.0
6012,69,23,2,8,2,2,17778000.0
6558,69,23,2,9,1,1,8.23
975,69,23,2,12,2,2,23937000.0
2159,69,24,1,2,2,2,3213000.0
1588,69,24,1,3,2,2,1528000.0
3196,69,24,1,6,2,2,3093000.0
364,69,24,1,12,2,2,7834000.0
4711,69,24,2,4,2,2,23431000.0
5309,69,24,2,5,2,2,1018000.0
6013,69,24,2,8,2,2,18470000.0
6559,69,24,2,9,1,1,8.28
976,69,24,2,12,2,2,24449000.0
2160,70,5,1,2,2,2,66000.0
1589,70,5,1,3,2,2,806287.0
3197,70,5,1,6,2,2,607384.0
4133,70,5,1,7,2,2,165821.0
3617,70,5,1,11,2,2,2143.0
365,70,5,1,12,2,2,1647635.0
4712,70,5,2,4,2,2,4365328.0
5310,70,5,2,5,2,2,339464.0
6014,70,5,2,8,2,2,1635301.0
6560,70,5,2,9,1,1,2.04
977,70,5,2,12,2,2,4704792.0
2161,70,6,1,2,2,2,63000.0
1590,70,6,1,3,2,2,708075.0
3198,70,6,1,6,2,2,716258.0
4134,70,6,1,7,2,2,172936.0
3618,70,6,1,11,2,2,1821.0
366,70,6,1,12,2,2,1662090.0
4713,70,6,2,4,2,2,4362329.0
5311,70,6,2,5,2,2,343141.0
6015,70,6,2,8,2,2,1706450.0
6561,70,6,2,9,1,1,2.46
978,70,6,2,12,2,2,4705470.0
2162,70,8,1,2,2,2,64000.0
1591,70,8,1,3,2,2,620446.0
3199,70,8,1,6,2,2,820761.0
4135,70,8,1,7,2,2,190702.0
3619,70,8,1,11,2,2,1625.0
367,70,8,1,12,2,2,1697534.0
4714,70,8,2,4,2,2,4775011.0
5312,70,8,2,5,2,2,347417.0
6016,70,8,2,8,2,2,1721404.0
6562,70,8,2,9,1,1,2.75
979,70,8,2,12,2,2,5122428.0
2163,70,9,1,2,2,2,55000.0
1592,70,9,1,3,2,2,541942.0
3200,70,9,1,6,2,2,924895.0
4136,70,9,1,7,2,2,191785.0
3620,70,9,1,11,2,2,1609.0
368,70,9,1,12,2,2,1715231.0
4715,70,9,2,4,2,2,4955739.0
5313,70,9,2,5,2,2,321379.0
6017,70,9,2,8,2,2,1817687.0
6563,70,9,2,9,1,1,3.21
980,70,9,2,12,2,2,5277118.0
2164,70,11,1,2,2,2,51000.0
1593,70,11,1,3,2,2,486963.0
3201,70,11,1,6,2,2,1004385.0
4137,70,11,1,7,2,2,220775.0
3621,70,11,1,11,2,2,1861.0
369,70,11,1,12,2,2,1764984.0
4716,70,11,2,4,2,2,4558982.0
5314,70,11,2,5,2,2,332447.0
6018,70,11,2,8,2,2,1493421.0
6564,70,11,2,9,1,1,3.29
981,70,11,2,12,2,2,4891429.0
2165,70,12,1,2,2,2,47000.0
1594,70,12,1,3,2,2,401653.0
3202,70,12,1,6,2,2,1079643.0
4138,70,12,1,7,2,2,240314.0
3622,70,12,1,11,2,2,1939.0
370,70,12,1,12,2,2,1770549.0
4717,70,12,2,4,2,2,4171140.0
5315,70,12,2,5,2,2,459700.0
6019,70,12,2,8,2,2,1804625.0
6565,70,12,2,9,1,1,4.61
982,70,12,2,12,2,2,4630840.0
2166,70,14,1,2,2,2,47000.0
1595,70,14,1,3,2,2,330000.0
3203,70,14,1,6,2,2,1150710.0
4139,70,14,1,7,2,2,276493.0
3623,70,14,1,11,2,2,1915.0
371,70,14,1,12,2,2,1806118.0
4718,70,14,2,4,2,2,4896481.0
5316,70,14,2,5,2,2,416914.0
6020,70,14,2,8,2,2,1813490.0
6566,70,14,2,9,1,1,4.21
983,70,14,2,12,2,2,5313395.0
2167,70,15,1,2,2,2,39000.0
1596,70,15,1,3,2,2,286000.0
3204,70,15,1,6,2,2,1209563.0
4140,70,15,1,7,2,2,296141.0
3624,70,15,1,11,2,2,1835.0
372,70,15,1,12,2,2,1832539.0
4719,70,15,2,4,2,2,4736663.0
5317,70,15,2,5,2,2,410040.0
6021,70,15,2,8,2,2,1827909.0
6567,70,15,2,9,1,1,4.61
984,70,15,2,12,2,2,5146703.0
2168,70,17,1,2,2,2,36000.0
1597,70,17,1,3,2,2,241000.0
3205,70,17,1,6,2,2,1258782.0
4141,70,17,1,7,2,2,315374.0
3625,70,17,1,11,2,2,11894.0
373,70,17,1,12,2,2,1863050.0
4720,70,17,2,4,2,2,4986460.0
5318,70,17,2,5,2,2,303860.0
6022,70,17,2,8,2,2,1731133.0
6568,70,17,2,9,1,1,4.84
985,70,17,2,12,2,2,5290320.0
2169,70,18,1,2,2,2,33000.0
1598,70,18,1,3,2,2,202000.0
3206,70,18,1,6,2,2,1306514.0
4142,70,18,1,7,2,2,337649.0
3626,70,18,1,11,2,2,18949.0
374,70,18,1,12,2,2,1898112.0
4721,70,18,2,4,2,2,4979354.0
5319,70,18,2,5,2,2,317704.0
6023,70,18,2,8,2,2,1541614.0
6569,70,18,2,9,1,1,5.78
986,70,18,2,12,2,2,5297058.0
2170,70,20,1,2,2,2,32000.0
1599,70,20,1,3,2,2,167000.0
3207,70,20,1,6,2,2,1345034.0
4143,70,20,1,7,2,2,370098.0
3627,70,20,1,11,2,2,36534.0
375,70,20,1,12,2,2,1950666.0
4722,70,20,2,4,2,2,5658425.0
5320,70,20,2,5,2,2,291796.0
6024,70,20,2,8,2,2,2863727.0
6570,70,20,2,9,1,1,6.01
987,70,20,2,12,2,2,5950221.0
2171,70,21,1,2,2,2,30000.0
1600,70,21,1,3,2,2,136000.0
3208,70,21,1,6,2,2,1373558.0
4144,70,21,1,7,2,2,381553.0
3628,70,21,1,11,2,2,45992.0
376,70,21,1,12,2,2,1967103.0
4723,70,21,2,4,2,2,5449960.0
5321,70,21,2,5,2,2,296041.0
6025,70,21,2,8,2,2,3001167.0
6571,70,21,2,9,1,1,6.71
988,70,21,2,12,2,2,5746001.0
2172,70,23,1,2,2,2,29000.0
1601,70,23,1,3,2,2,111000.0
3209,70,23,1,6,2,2,1395208.0
4145,70,23,1,7,2,2,390273.0
3629,70,23,1,11,2,2,58336.0
377,70,23,1,12,2,2,1983817.0
4724,70,23,2,4,2,2,5661572.0
5322,70,23,2,5,2,2,285673.0
6026,70,23,2,8,2,2,3088103.0
6572,70,23,2,9,1,1,7.36
989,70,23,2,12,2,2,5947245.0
2173,70,24,1,2,2,2,28000.0
1602,70,24,1,3,2,2,88000.0
3210,70,24,1,6,2,2,1416924.0
4146,70,24,1,7,2,2,401031.0
3630,70,24,1,11,2,2,68276.0
378,70,24,1,12,2,2,2002231.0
4725,70,24,2,4,2,2,5642587.0
5323,70,24,2,5,2,2,275888.0
6027,70,24,2,8,2,2,3255695.0
6573,70,24,2,9,1,1,7.73
990,70,24,2,12,2,2,5918475.0
2174,73,5,1,2,2,2,615437.0
1603,73,5,1,3,2,2,524623.0
3211,73,5,1,6,2,2,990712.0
4147,73,5,1,7,2,2,41035.0
2635,73,5,1,10,2,2,1405.0
3631,73,5,1,11,2,2,3011.0
379,73,5,1,12,2,2,2176223.0
4726,73,5,2,4,2,2,4894029.0
5324,73,5,2,5,2,2,392329.0
6028,73,5,2,8,2,2,1701646.0
6574,73,5,2,9,1,1,4.73
991,73,5,2,12,2,2,5286358.0
2175,73,6,1,2,2,2,606783.0
1604,73,6,1,3,2,2,525373.0
3212,73,6,1,6,2,2,1099800.0
4148,73,6,1,7,2,2,37899.0
2636,73,6,1,10,2,2,12060.0
3632,73,6,1,11,2,2,2403.0
380,73,6,1,12,2,2,2284318.0
4727,73,6,2,4,2,2,4965651.0
5325,73,6,2,5,2,2,366761.0
6029,73,6,2,8,2,2,1740416.0
6575,73,6,2,9,1,1,5.08
992,73,6,2,12,2,2,5332412.0
2176,73,8,1,2,2,2,602610.0
1605,73,8,1,3,2,2,450481.0
3213,73,8,1,6,2,2,1129011.0
4149,73,8,1,7,2,2,38805.0
2637,73,8,1,10,2,2,1465.0
3633,73,8,1,11,2,2,2218.0
381,73,8,1,12,2,2,2224590.0
4728,73,8,2,4,2,2,5017628.0
5326,73,8,2,5,2,2,357948.0
6030,73,8,2,8,2,2,1859480.0
6576,73,8,2,9,1,1,5.56
993,73,8,2,12,2,2,5375576.0
2177,73,9,1,2,2,2,598047.0
1606,73,9,1,3,2,2,411864.0
3214,73,9,1,6,2,2,1255970.0
