Patent_ID,Country_Key,Time_Key,PatentAuthorityKey,Patent_Key,AgentRoleKey,PatentCount
3257,43,10,1,2,1,66.5333023071289
3258,43,10,1,2,1,403.6666870117188
3255,43,10,1,2,2,168.1148071289063
3256,43,10,1,2,2,941.7230834960938
3262,43,10,2,1,1,1545.746948242188
3261,43,10,2,1,2,7087.06640625
3265,43,10,2,2,1,627.031005859375
3266,43,10,2,2,1,1192.988403320313
3263,43,10,2,2,2,4508.16259765625
3264,43,10,2,2,2,5905.3818359375
3260,43,10,3,1,1,1848.507080078125
3259,43,10,3,1,2,3030.7919921875
3268,43,13,1,1,1,707.0
3267,43,13,1,1,2,1625.609130859375
3270,43,13,1,2,1,326.25
3269,43,13,1,2,2,811.8209838867188
3274,43,13,2,1,1,1249.080444335938
3273,43,13,2,1,2,7800.1806640625
3276,43,13,2,2,1,1042.744140625
3275,43,13,2,2,2,5985.8623046875
3272,43,13,3,1,1,1991.115356445313
3271,43,13,3,1,2,3326.38330078125
3278,44,4,1,1,1,1.0
3277,44,4,1,1,2,2.440500020980835
3281,44,4,1,2,1,0.0
3282,44,4,1,2,1,1.0
3279,44,4,1,2,2,0.416700005531311
3280,44,4,1,2,2,4.683300018310547
3286,44,4,2,1,1,5.833300113677979
3285,44,4,2,1,2,12.38020038604736
3289,44,4,2,2,1,2.0
3290,44,4,2,2,1,2.785700082778931
3287,44,4,2,2,2,9.727800369262695
3288,44,4,2,2,2,11.53170013427734
3284,44,4,3,1,1,7.699999809265137
3283,44,4,3,1,2,15.55160045623779
3292,44,7,1,1,1,3.333300113677979
3291,44,7,1,1,2,5.092899799346924
3295,44,7,1,2,1,0.0
3296,44,7,1,2,1,3.0
3293,44,7,1,2,2,0.0
3294,44,7,1,2,2,6.424200057983398
3300,44,7,2,1,1,7.083300113677979
3299,44,7,2,1,2,13.96189975738525
3303,44,7,2,2,1,2.25
3304,44,7,2,2,1,3.5
3301,44,7,2,2,2,6.702400207519531
3302,44,7,2,2,2,12.95629978179932
3298,44,7,3,1,1,6.666699886322021
3297,44,7,3,1,2,13.85949993133545
3306,44,10,1,1,1,2.0
3305,44,10,1,1,2,7.716700077056885
3309,44,10,1,2,1,0.0
3310,44,10,1,2,1,1.5
3307,44,10,1,2,2,1.0
3308,44,10,1,2,2,7.763500213623047
3314,44,10,2,1,1,8.0
3313,44,10,2,1,2,17.87389945983887
3317,44,10,2,2,1,4.0
3318,44,10,2,2,1,5.0
3315,44,10,2,2,2,8.897700309753418
3316,44,10,2,2,2,15.00319957733154
3312,44,10,3,1,1,16.41670036315918
3311,44,10,3,1,2,22.39999961853027
3320,44,13,1,1,1,2.0
3319,44,13,1,1,2,7.261899948120117
3322,44,13,1,2,1,0.0
3321,44,13,1,2,2,2.333300113677979
3326,44,13,2,1,1,9.0
3325,44,13,2,1,2,18.20240020751953
3328,44,13,2,2,1,5.194399833679199
3327,44,13,2,2,2,13.07059955596924
3324,44,13,3,1,1,7.666699886322021
3323,44,13,3,1,2,16.3036003112793
3330,45,4,1,1,1,5.0
3329,45,4,1,1,2,6.291699886322021
3333,45,4,1,2,1,1.0
3334,45,4,1,2,1,4.0
3331,45,4,1,2,2,1.25
3332,45,4,1,2,2,4.916699886322021
3338,45,4,2,1,1,123.8056030273438
3337,45,4,2,1,2,134.9333038330078
3341,45,4,2,2,1,91.63890075683594
3342,45,4,2,2,1,52.91669845581055
3339,45,4,2,2,2,97.6667022705078
3340,45,4,2,2,2,54.50830078125
3336,45,4,3,1,1,142.0
3335,45,4,3,1,2,144.9416961669922
3344,45,7,1,1,1,6.0
3343,45,7,1,1,2,8.476200103759766
3347,45,7,1,2,1,1.0
3348,45,7,1,2,1,2.0
3345,45,7,1,2,2,1.5
3346,45,7,1,2,2,4.958300113677979
3352,45,7,2,1,1,83.13330078125
3351,45,7,2,1,2,88.0011978149414
3355,45,7,2,2,1,60.63330078125
3356,45,7,2,2,1,85.33329772949219
3353,45,7,2,2,2,65.1500015258789
3354,45,7,2,2,2,92.82379913330078
3350,45,7,3,1,1,165.625
3349,45,7,3,1,2,170.5417022705078
3358,45,10,1,1,1,7.0
3357,45,10,1,1,2,12.5
3361,45,10,1,2,1,1.0
3362,45,10,1,2,1,1.0
3359,45,10,1,2,2,1.333299994468689
3360,45,10,1,2,2,3.333300113677979
3366,45,10,2,1,1,76.43099975585938
3365,45,10,2,1,2,83.5
3369,45,10,2,2,1,47.25
3370,45,10,2,2,1,117.355598449707
3367,45,10,2,2,2,50.31669998168945
3368,45,10,2,2,2,123.8000030517578
3364,45,10,3,1,1,214.6667022705078
3363,45,10,3,1,2,221.6999969482422
3372,45,13,1,1,1,2.75
3371,45,13,1,1,2,7.57420015335083
3374,45,13,1,2,1,1.0
3373,45,13,1,2,2,1.600000023841858
3378,45,13,2,1,1,80.93329620361328
3377,45,13,2,1,2,88.52619934082031
3380,45,13,2,2,1,69.68329620361328
3379,45,13,2,2,2,76.86669921875
3376,45,13,3,1,1,287.25
3375,45,13,3,1,2,293.9332885742188
834,46,4,1,1,1,657.8944091796875
833,46,4,1,1,2,416.310302734375
837,46,4,1,2,1,207.6667022705078
838,46,4,1,2,1,523.0
835,46,4,1,2,2,134.5048065185547
836,46,4,1,2,2,301.16259765625
842,46,4,2,1,1,1507.262329101563
841,46,4,2,1,2,979.1771850585938
845,46,4,2,2,1,1240.266723632813
846,46,4,2,2,1,894.1920776367188
843,46,4,2,2,2,798.9243774414062
844,46,4,2,2,2,685.830810546875
840,46,4,3,1,1,623.2706298828125
839,46,4,3,1,2,433.6326904296875
848,46,7,1,1,1,834.9166870117188
847,46,7,1,1,2,462.5114135742188
851,46,7,1,2,1,201.5
852,46,7,1,2,1,549.9583129882812
849,46,7,1,2,2,89.34519958496094
850,46,7,1,2,2,306.5062866210938
856,46,7,2,1,1,1866.155639648438
855,46,7,2,1,2,1056.750244140625
859,46,7,2,2,1,1345.483276367188
860,46,7,2,2,1,1308.083740234375
857,46,7,2,2,2,744.3693237304688
858,46,7,2,2,2,829.546875
854,46,7,3,1,1,663.9583129882812
853,46,7,3,1,2,399.6166076660156
862,46,10,1,1,1,857.4166870117188
861,46,10,1,1,2,537.2708740234375
865,46,10,1,2,1,93.8332977294922
866,46,10,1,2,1,623.1666870117188
863,46,10,1,2,2,45.13330078125
864,46,10,1,2,2,348.4482116699219
870,46,10,2,1,1,1715.318969726563
869,46,10,2,1,2,1072.457763671875
873,46,10,2,2,1,944.4500122070312
874,46,10,2,2,1,1426.476196289063
871,46,10,2,2,2,527.7606201171875
872,46,10,2,2,2,967.7265014648438
868,46,10,3,1,1,745.4332885742188
867,46,10,3,1,2,450.8573913574219
876,46,13,1,1,1,826.9166870117188
875,46,13,1,1,2,467.8121032714844
878,46,13,1,2,1,544.8333129882812
877,46,13,1,2,2,271.7489929199219
882,46,13,2,1,1,1407.695556640625
881,46,13,2,1,2,964.75341796875
884,46,13,2,2,1,1342.926147460938
883,46,13,2,2,2,904.63232421875
880,46,13,3,1,1,919.0333251953124
879,46,13,3,1,2,553.3535766601562
886,47,4,1,1,1,1485.571411132813
885,47,4,1,1,2,1646.134155273438
889,47,4,1,2,1,386.1666870117188
890,47,4,1,2,1,717.9166870117188
887,47,4,1,2,2,403.4587097167969
888,47,4,1,2,2,945.2423095703124
894,47,4,2,1,1,3527.158447265625
893,47,4,2,1,2,5083.9052734375
897,47,4,2,2,1,2503.614501953125
898,47,4,2,2,1,2428.726806640625
895,47,4,2,2,2,3914.885498046875
896,47,4,2,2,2,4021.606689453125
892,47,4,3,1,1,1831.113159179688
891,47,4,3,1,2,2134.333740234375
900,47,7,1,1,1,1552.75
899,47,7,1,1,2,1697.42626953125
903,47,7,1,2,1,197.1667022705078
904,47,7,1,2,1,843.0
901,47,7,1,2,2,228.1121978759766
902,47,7,1,2,2,1090.578369140625
908,47,7,2,1,1,3799.96923828125
907,47,7,2,1,2,5533.56640625
911,47,7,2,2,1,2338.740966796875
912,47,7,2,2,1,2845.78955078125
909,47,7,2,2,2,3880.314208984375
910,47,7,2,2,2,4649.1279296875
906,47,7,3,1,1,1962.282104492188
905,47,7,3,1,2,2203.397216796875
914,47,10,1,1,1,1538.829833984375
913,47,10,1,1,2,1755.810546875
917,47,10,1,2,1,89.89289855957031
918,47,10,1,2,1,947.6666870117188
915,47,10,1,2,2,102.3209991455078
916,47,10,1,2,2,1196.059936523438
922,47,10,2,1,1,3880.798095703125
921,47,10,2,1,2,5517.21875
925,47,10,2,2,1,1726.74169921875
926,47,10,2,2,1,2936.59326171875
923,47,10,2,2,2,2909.53955078125
924,47,10,2,2,2,4707.48779296875
920,47,10,3,1,1,1886.588134765625
919,47,10,3,1,2,2144.9638671875
928,47,13,1,1,1,1322.166748046875
927,47,13,1,1,2,1507.67822265625
930,47,13,1,2,1,768.0
929,47,13,1,2,2,918.181884765625
934,47,13,2,1,1,3562.245849609375
933,47,13,2,1,2,5409.03369140625
936,47,13,2,2,1,2923.569580078125
935,47,13,2,2,2,4571.37158203125
932,47,13,3,1,1,2079.648681640625
931,47,13,3,1,2,2392.314208984375
938,48,4,1,1,1,4211.47607421875
937,48,4,1,1,2,4837.533203125
941,48,4,1,2,1,2539.5
942,48,4,1,2,1,3455.202880859375
939,48,4,1,2,2,2859.1123046875
940,48,4,1,2,2,3999.62255859375
946,48,4,2,1,1,2942.538818359375
945,48,4,2,1,2,3884.514404296875
949,48,4,2,2,1,2054.06201171875
950,48,4,2,2,1,2071.807373046875
947,48,4,2,2,2,2806.18359375
948,48,4,2,2,2,2856.075927734375
944,48,4,3,1,1,3164.246337890625
943,48,4,3,1,2,3600.3173828125
952,48,7,1,1,1,4259.22998046875
951,48,7,1,1,2,4863.9541015625
955,48,7,1,2,1,1930.63330078125
956,48,7,1,2,1,3732.416748046875
953,48,7,1,2,2,2127.123291015625
954,48,7,1,2,2,4299.658203125
960,48,7,2,1,1,2842.44091796875
959,48,7,2,1,2,3865.30908203125
963,48,7,2,2,1,1373.983276367188
964,48,7,2,2,1,2271.89111328125
961,48,7,2,2,2,2100.63525390625
962,48,7,2,2,2,3239.71533203125
958,48,7,3,1,1,3300.9658203125
957,48,7,3,1,2,3787.84619140625
966,48,10,1,1,1,4481.283203125
965,48,10,1,1,2,5060.0087890625
969,48,10,1,2,1,1200.28564453125
970,48,10,1,2,1,3839.916748046875
967,48,10,1,2,2,1315.062133789063
968,48,10,1,2,2,4460.34814453125
974,48,10,2,1,1,2947.556396484375
973,48,10,2,1,2,3839.32470703125
977,48,10,2,2,1,842.326171875
978,48,10,2,2,1,2314.65625
975,48,10,2,2,2,1331.418823242188
976,48,10,2,2,2,3236.880615234375
972,48,10,3,1,1,3331.52490234375
971,48,10,3,1,2,3759.46630859375
980,48,13,1,1,1,3876.112060546875
979,48,13,1,1,2,4312.41748046875
982,48,13,1,2,1,3203.5
981,48,13,1,2,2,3661.02978515625
986,48,13,2,1,1,1962.903564453125
985,48,13,2,1,2,2712.134765625
988,48,13,2,2,1,2201.784423828125
987,48,13,2,2,2,3000.357421875
984,48,13,3,1,1,3491.28466796875
983,48,13,3,1,2,3954.789794921875
3382,49,4,1,1,1,0.0
3381,49,4,1,1,2,0.0
3385,49,4,1,2,1,0.0
3386,49,4,1,2,1,0.5
3383,49,4,1,2,2,0.0
3384,49,4,1,2,2,1.5
3390,49,4,2,1,1,3.333300113677979
3389,49,4,2,1,2,3.5
3393,49,4,2,2,1,2.333300113677979
3394,49,4,2,2,1,1.0
3391,49,4,2,2,2,2.5
3392,49,4,2,2,2,1.5
3388,49,4,3,1,1,0.0
3387,49,4,3,1,2,0.0
3396,49,7,1,1,1,0.0
3395,49,7,1,1,2,0.0
3399,49,7,1,2,1,0.0
3400,49,7,1,2,1,0.5
3397,49,7,1,2,2,0.0
3398,49,7,1,2,2,0.5
3404,49,7,2,1,1,2.833300113677979
3403,49,7,2,1,2,3.0
3407,49,7,2,2,1,1.833299994468689
3408,49,7,2,2,1,3.5
3405,49,7,2,2,2,2.0
3406,49,7,2,2,2,5.0
3402,49,7,3,1,1,1.0
3401,49,7,3,1,2,2.0
3410,49,10,1,1,1,0.0
3409,49,10,1,1,2,0.0
3413,49,10,1,2,1,0.0
3414,49,10,1,2,1,0.5
3411,49,10,1,2,2,0.0
3412,49,10,1,2,2,0.5
3418,49,10,2,1,1,0.333299994468689
3417,49,10,2,1,2,1.0
3421,49,10,2,2,1,0.0
3422,49,10,2,2,1,6.166699886322021
3419,49,10,2,2,2,0.0
3420,49,10,2,2,2,7.916699886322021
3416,49,10,3,1,1,0.0
3415,49,10,3,1,2,0.0
3424,49,13,1,1,1,2.0
3423,49,13,1,1,2,0.0
3426,49,13,1,2,1,0.0
3425,49,13,1,2,2,0.3111000061035156
3430,49,13,2,1,1,5.333300113677979
3429,49,13,2,1,2,5.333300113677979
3432,49,13,2,2,1,2.166699886322021
3431,49,13,2,2,2,3.0
3428,49,13,3,1,1,7.5
3427,49,13,3,1,2,1.342900037765503
990,50,4,1,1,1,21425.3671875
989,50,4,1,1,2,21002.81640625
993,50,4,1,2,1,7979.86669921875
994,50,4,1,2,1,21339.0
991,50,4,1,2,2,7841.673828125
992,50,4,1,2,2,21129.052734375
998,50,4,2,1,1,63550.375
997,50,4,2,1,2,62667.6953125
1001,50,4,2,2,1,47990.8984375
1002,50,4,2,2,1,48047.81640625
999,50,4,2,2,2,47345.51953125
1000,50,4,2,2,2,47586.7734375
996,50,4,3,1,1,49178.6015625
995,50,4,3,1,2,48066.09765625
1004,50,7,1,1,1,21126.783203125
1003,50,7,1,1,2,20813.876953125
1007,50,7,1,2,1,4824.60009765625
1008,50,7,1,2,1,22430.916015625
1005,50,7,1,2,2,4757.37646484375
1006,50,7,1,2,2,22217.771484375
1012,50,7,2,1,1,66348.8515625
1011,50,7,2,1,2,65589.75
1015,50,7,2,2,1,40810.92578125
1016,50,7,2,2,1,54145.8046875
1013,50,7,2,2,2,40431.80859375
1014,50,7,2,2,2,53610.90234375
1010,50,7,3,1,1,52247.48046875
1009,50,7,3,1,2,49557.28515625
1018,50,10,1,1,1,19927.865234375
1017,50,10,1,1,2,19456.60546875
1021,50,10,1,2,1,2107.583251953125
1022,50,10,1,2,1,20230.55078125
1019,50,10,1,2,2,2021.592041015625
1020,50,10,1,2,2,19961.841796875
1026,50,10,2,1,1,59769.91015625
1025,50,10,2,1,2,58984.6875
1029,50,10,2,2,1,28617.39453125
1030,50,10,2,2,1,52281.4453125
1027,50,10,2,2,2,28341.275390625
1028,50,10,2,2,2,51675.98828125
1024,50,10,3,1,1,50141.9140625
1023,50,10,3,1,2,47270.484375
1032,50,13,1,1,1,14374.0166015625
1031,50,13,1,1,2,13959.36328125
1034,50,13,1,2,1,15361.400390625
1033,50,13,1,2,2,15122.4482421875
1038,50,13,2,1,1,44312.2890625
1037,50,13,2,1,2,43613.43359375
1040,50,13,2,2,1,46855.65234375
1039,50,13,2,2,2,46382.17578125
1036,50,13,3,1,1,49613.234375
1035,50,13,3,1,2,46680.1796875
3434,51,4,1,1,1,1.333299994468689
3433,51,4,1,1,2,2.450000047683716
3437,51,4,1,2,1,0.0
3438,51,4,1,2,1,4.0
3435,51,4,1,2,2,0.25
3436,51,4,1,2,2,5.616700172424316
3442,51,4,2,1,1,6.833300113677979
3441,51,4,2,1,2,13.80000019073486
3445,51,4,2,2,1,2.0
3446,51,4,2,2,1,9.092900276184082
3443,51,4,2,2,2,7.583300113677979
3444,51,4,2,2,2,13.64999961853027
3440,51,4,3,1,1,10.03330039978027
3439,51,4,3,1,2,12.19999980926514
3448,51,7,1,1,1,1.0
3447,51,7,1,1,2,1.0
3451,51,7,1,2,1,0.0
3452,51,7,1,2,1,0.0
3449,51,7,1,2,2,0.0
3450,51,7,1,2,2,3.741699934005737
3456,51,7,2,1,1,8.5
3455,51,7,2,1,2,10.94359970092773
3459,51,7,2,2,1,3.0
3460,51,7,2,2,1,12.55000019073486
3457,51,7,2,2,2,7.410299777984619
3458,51,7,2,2,2,17.11030006408691
3454,51,7,3,1,1,18.0
3453,51,7,3,1,2,19.16670036315918
3462,51,10,1,1,1,2.5
3461,51,10,1,1,2,5.0
3465,51,10,1,2,1,1.0
3466,51,10,1,2,1,1.0
3463,51,10,1,2,2,1.0
3464,51,10,1,2,2,1.25
3470,51,10,2,1,1,3.75
3469,51,10,2,1,2,15.73330020904541
3473,51,10,2,2,1,0.25
3474,51,10,2,2,1,1.75
3471,51,10,2,2,2,5.0
3472,51,10,2,2,2,9.33329963684082
3468,51,10,3,1,1,15.5
3467,51,10,3,1,2,18.5
3476,51,13,1,1,1,1.0
3475,51,13,1,1,2,1.666700005531311
3478,51,13,1,2,1,2.0
3477,51,13,1,2,2,3.116699934005737
3482,51,13,2,1,1,3.0
3481,51,13,2,1,2,6.900000095367432
3484,51,13,2,2,1,6.400000095367432
3483,51,13,2,2,2,10.28330039978027
3480,51,13,3,1,1,23.0
3479,51,13,3,1,2,26.33329963684082
3486,52,4,1,1,1,3.0
3485,52,4,1,1,2,4.5
3489,52,4,1,2,1,2.0
3490,52,4,1,2,1,1.0
3487,52,4,1,2,2,2.0
3488,52,4,1,2,2,4.726200103759766
3494,52,4,2,1,1,9.0
3493,52,4,2,1,2,12.11670017242432
3497,52,4,2,2,1,7.0
3498,52,4,2,2,1,3.555599927902222
3495,52,4,2,2,2,7.783299922943115
3496,52,4,2,2,2,4.158299922943115
3492,52,4,3,1,1,15.0
3491,52,4,3,1,2,19.58329963684082
3500,52,7,1,1,1,3.0
3499,52,7,1,1,2,2.933300018310547
3503,52,7,1,2,1,0.0
3504,52,7,1,2,1,3.5
3501,52,7,1,2,2,0.0
3502,52,7,1,2,2,3.5
3508,52,7,2,1,1,6.0
3507,52,7,2,1,2,6.98330020904541
3511,52,7,2,2,1,2.0
3512,52,7,2,2,1,5.0
3509,52,7,2,2,2,2.333300113677979
3510,52,7,2,2,2,6.916699886322021
3506,52,7,3,1,1,27.33329963684082
3505,52,7,3,1,2,27.45709991455078
3514,52,10,1,1,1,1.0
3513,52,10,1,1,2,1.0
3517,52,10,1,2,1,0.0
3518,52,10,1,2,1,1.0
3515,52,10,1,2,2,0.0
3516,52,10,1,2,2,0.0
3522,52,10,2,1,1,2.0
3521,52,10,2,1,2,3.851200103759766
3525,52,10,2,2,1,2.0
3526,52,10,2,2,1,6.0
3523,52,10,2,2,2,3.208300113677979
3524,52,10,2,2,2,7.294400215148926
3520,52,10,3,1,1,32.5
3519,52,10,3,1,2,35.02780151367188
3528,52,13,1,1,1,0.0
3527,52,13,1,1,2,0.0768999978899956
3530,52,13,1,2,1,1.0
3529,52,13,1,2,2,2.571399927139282
3534,52,13,2,1,1,2.0
3533,52,13,2,1,2,3.076900005340576
3536,52,13,2,2,1,4.0
3535,52,13,2,2,2,7.158299922943115
3532,52,13,3,1,1,31.0
3531,52,13,3,1,2,33.30670166015625
3538,53,4,1,1,1,1.0
3537,53,4,1,1,2,1.200000047683716
3541,53,4,1,2,1,0.0
3542,53,4,1,2,1,0.0
3539,53,4,1,2,2,0.2000000029802322
3540,53,4,1,2,2,0.809499979019165
3546,53,4,2,1,1,4.333300113677979
3545,53,4,2,1,2,30.06830024719238
3549,53,4,2,2,1,2.0
3550,53,4,2,2,1,2.533299922943115
3547,53,4,2,2,2,20.59919929504395
3548,53,4,2,2,2,14.50629997253418
3544,53,4,3,1,1,7.5
3543,53,4,3,1,2,7.333300113677979
3552,53,7,1,1,1,0.0
3551,53,7,1,1,2,1.410699963569641
3555,53,7,1,2,1,0.0
3556,53,7,1,2,1,1.0
3553,53,7,1,2,2,0.0
3554,53,7,1,2,2,1.0
3560,53,7,2,1,1,2.5
3559,53,7,2,1,2,23.9463996887207
3563,53,7,2,2,1,1.5
3564,53,7,2,2,1,1.0
3561,53,7,2,2,2,15.8011999130249
3562,53,7,2,2,2,14.74919986724854
3558,53,7,3,1,1,5.0
3557,53,7,3,1,2,6.781000137329102
3566,53,10,1,1,1,0.0
3565,53,10,1,1,2,0.0
3569,53,10,1,2,1,0.0
3570,53,10,1,2,1,0.0
3567,53,10,1,2,2,0.0
3568,53,10,1,2,2,1.450000047683716
3574,53,10,2,1,1,3.0
3573,53,10,2,1,2,16.61899948120117
3577,53,10,2,2,1,0.0
3578,53,10,2,2,1,0.0
3575,53,10,2,2,2,7.800000190734863
3576,53,10,2,2,2,24.64439964294434
3572,53,10,3,1,1,4.699999809265137
3571,53,10,3,1,2,4.666699886322021
3580,53,13,1,1,1,0.0
3579,53,13,1,1,2,0.0
3582,53,13,1,2,1,0.0
3581,53,13,1,2,2,0.0
3586,53,13,2,1,1,1.666700005531311
3585,53,13,2,1,2,11.84210014343262
3588,53,13,2,2,1,1.0
3587,53,13,2,2,2,18.40480041503906
3584,53,13,3,1,1,6.0
3583,53,13,3,1,2,8.5
1042,54,4,1,1,1,7547.33349609375
1041,54,4,1,1,2,7378.8662109375
1045,54,4,1,2,1,3375.166748046875
1046,54,4,1,2,1,6254.5
1043,54,4,1,2,2,3259.91015625
1044,54,4,1,2,2,6058.4853515625
1050,54,4,2,1,1,23844.669921875
1049,54,4,2,1,2,23385.47265625
1053,54,4,2,2,1,19595.478515625
1054,54,4,2,2,1,20442.095703125
1051,54,4,2,2,2,19150.498046875
1052,54,4,2,2,2,19761.88671875
1048,54,4,3,1,1,16124.8134765625
1047,54,4,3,1,2,16013.912109375
1056,54,7,1,1,1,8409.9501953125
1055,54,7,1,1,2,8266.5556640625
1059,54,7,1,2,1,2019.333251953125
1060,54,7,1,2,1,7249.83349609375
1057,54,7,1,2,2,1998.564697265625
1058,54,7,1,2,2,7106.5693359375
1064,54,7,2,1,1,28135.36328125
1063,54,7,2,1,2,27518.1015625
1067,54,7,2,2,1,19788.392578125
1068,54,7,2,2,1,22513.857421875
1065,54,7,2,2,2,19226.95703125
1066,54,7,2,2,2,21690.30078125
1062,54,7,3,1,1,18332.6171875
1061,54,7,3,1,2,18190.80859375
1070,54,10,1,1,1,9138.8330078125
1069,54,10,1,1,2,8931.7763671875
1073,54,10,1,2,1,996.1666870117188
1074,54,10,1,2,1,7035.13330078125
1071,54,10,1,2,2,954.8594970703124
1072,54,10,1,2,2,6898.03857421875
1078,54,10,2,1,1,29375.21484375
1077,54,10,2,1,2,28495.232421875
1081,54,10,2,2,1,16750.333984375
1082,54,10,2,2,1,22708.06640625
1079,54,10,2,2,2,16133.0625
1080,54,10,2,2,2,21987.6640625
1076,54,10,3,1,1,19294.400390625
1075,54,10,3,1,2,19061.662109375
1084,54,13,1,1,1,7991.2001953125
1083,54,13,1,1,2,7657.853515625
1086,54,13,1,2,1,5810.41650390625
1085,54,13,1,2,2,5693.4443359375
1090,54,13,2,1,1,25358.71875
1089,54,13,2,1,2,24329.142578125
1092,54,13,2,2,1,21334.939453125
1091,54,13,2,2,2,20711.712890625
1088,54,13,3,1,1,20226.56640625
1087,54,13,3,1,2,19841.189453125
3590,55,4,1,1,1,3.0
3589,55,4,1,1,2,3.0
3593,55,4,1,2,1,2.0
3594,55,4,1,2,1,4.0
3591,55,4,1,2,2,2.0
3592,55,4,1,2,2,4.666699886322021
3598,55,4,2,1,1,28.0
3597,55,4,2,1,2,28.95829963684082
3601,55,4,2,2,1,34.0
3602,55,4,2,2,1,32.5
3599,55,4,2,2,2,34.29169845581055
3600,55,4,2,2,2,32.0
3596,55,4,3,1,1,4.0
3595,55,4,3,1,2,7.041699886322021
3604,55,7,1,1,1,4.0
3603,55,7,1,1,2,4.333300113677979
3607,55,7,1,2,1,1.0
3608,55,7,1,2,1,1.0
3605,55,7,1,2,2,1.333299994468689
3606,55,7,1,2,2,1.25
3612,55,7,2,1,1,18.5
3611,55,7,2,1,2,20.625
3615,55,7,2,2,1,37.5
3616,55,7,2,2,1,44.0
3613,55,7,2,2,2,38.625
3614,55,7,2,2,2,45.91669845581055
3610,55,7,3,1,1,6.0
3609,55,7,3,1,2,7.333300113677979
3618,55,10,1,1,1,3.0
3617,55,10,1,1,2,3.0
3621,55,10,1,2,1,1.0
3622,55,10,1,2,1,1.5
3619,55,10,1,2,2,1.0
3620,55,10,1,2,2,1.833299994468689
3626,55,10,2,1,1,12.0
3625,55,10,2,1,2,13.30000019073486
3629,55,10,2,2,1,16.0
3630,55,10,2,2,1,27.0
3627,55,10,2,2,2,16.29999923706055
3628,55,10,2,2,2,27.60000038146973
3624,55,10,3,1,1,6.0
3623,55,10,3,1,2,7.0
3632,55,13,1,1,1,0.333299994468689
3631,55,13,1,1,2,1.100000023841858
3634,55,13,1,2,1,4.0
3633,55,13,1,2,2,4.333300113677979
3638,55,13,2,1,1,24.5
3637,55,13,2,1,2,23.83329963684082
3640,55,13,2,2,1,19.0
3639,55,13,2,2,2,19.79170036315918
3636,55,13,3,1,1,3.5
3635,55,13,3,1,2,3.5
1094,56,4,1,1,1,12.83329963684082
1093,56,4,1,1,2,16.76670074462891
1097,56,4,1,2,1,3.0
1098,56,4,1,2,1,12.0
1095,56,4,1,2,2,5.76669979095459
1096,56,4,1,2,2,12.5
1102,56,4,2,1,1,16.0
1101,56,4,2,1,2,23.21190071105957
1105,56,4,2,2,1,8.5
1106,56,4,2,2,1,6.0
1103,56,4,2,2,2,13.54520034790039
1104,56,4,2,2,2,7.050000190734863
1100,56,4,3,1,1,31.0
1099,56,4,3,1,2,32.77690124511719
1108,56,7,1,1,1,23.0
1107,56,7,1,1,2,20.5
1111,56,7,1,2,1,6.0
1112,56,7,1,2,1,6.0
1109,56,7,1,2,2,6.0
1110,56,7,1,2,2,7.183300018310547
1116,56,7,2,1,1,13.0
1115,56,7,2,1,2,20.25
1119,56,7,2,2,1,4.0
1120,56,7,2,2,1,6.5
1117,56,7,2,2,2,7.083300113677979
1118,56,7,2,2,2,8.600000381469727
1114,56,7,3,1,1,30.5
1113,56,7,3,1,2,29.83329963684082
1122,56,10,1,1,1,23.0
1121,56,10,1,1,2,31.72990036010742
1125,56,10,1,2,1,7.0
1126,56,10,1,2,1,5.0
1123,56,10,1,2,2,8.633299827575684
1124,56,10,1,2,2,6.583300113677979
1130,56,10,2,1,1,17.74290084838867
1129,56,10,2,1,2,25.50600051879883
1133,56,10,2,2,1,6.409500122070313
1134,56,10,2,2,1,10.5
1131,56,10,2,2,2,13.39290046691895
1132,56,10,2,2,2,15.36190032958984
1128,56,10,3,1,1,26.0
1127,56,10,3,1,2,29.82830047607422
1136,56,13,1,1,1,12.0
1135,56,13,1,1,2,20.56669998168945
1138,56,13,1,2,1,18.0
1137,56,13,1,2,2,15.17500019073486
1142,56,13,2,1,1,13.0
1141,56,13,2,1,2,25.83329963684082
1144,56,13,2,2,1,9.0
1143,56,13,2,2,2,16.41670036315918
1140,56,13,3,1,1,38.0
1139,56,13,3,1,2,47.22140121459961
3642,57,4,1,1,1,4.5
3641,57,4,1,1,2,15.70950031280518
3645,57,4,1,2,1,3.666699886322021
3646,57,4,1,2,1,3.5
3643,57,4,1,2,2,5.533299922943115
3644,57,4,1,2,2,5.349999904632568
3650,57,4,2,1,1,12.08329963684082
3649,57,4,2,1,2,30.00950050354004
3653,57,4,2,2,1,8.48330020904541
3654,57,4,2,2,1,7.0
3651,57,4,2,2,2,19.27619934082031
3652,57,4,2,2,2,8.25
3648,57,4,3,1,1,4.833300113677979
3647,57,4,3,1,2,20.4857006072998
3656,57,7,1,1,1,1.0
3655,57,7,1,1,2,6.351200103759766
3659,57,7,1,2,1,1.0
3660,57,7,1,2,1,2.166699886322021
3657,57,7,1,2,2,1.75
3658,57,7,1,2,2,5.099999904632568
3664,57,7,2,1,1,21.60000038146973
3663,57,7,2,1,2,35.57740020751953
3667,57,7,2,2,1,12.93330001831055
3668,57,7,2,2,1,10.16670036315918
3665,57,7,2,2,2,17.22620010375977
3666,57,7,2,2,2,22.23329925537109
